"","Mapa","Cve_Ent","Nom_Ent","Nom_Abr","Cve_Mun","Nom_Mun","Cve_Loc","Nom_Loc","Ámbito","Latitud","Longitud","Lat_Decimal","Lon_Decimal","Altitud","Cve_Carta","Pob_Total","Pob_Masculina","Pob_Femenina","Total De Viviendas Habitadas"
"1182","100051942","10","Durango","Dgo.","005","Durango","1942","La Joyanca","R","23°33´15.458""N","104°54´31.507""W",23.554294,-104.908752,2578,"F13B21","-","-","-","-"
"1183","100051943","10","Durango","Dgo.","005","Durango","1943","Conchita [Granja]","R","24°01´47.350""N","104°34´12.630""W",24.029819,-104.570175,1872,"G13D82","-","-","-","-"
"1184","100051945","10","Durango","Dgo.","005","Durango","1945","La Joya","R","23°44´32.659""N","104°39´02.622""W",23.742405,-104.650728,2249,"F13B22","-","-","-","-"
"1185","100051946","10","Durango","Dgo.","005","Durango","1946","Cuevecillas","R","24°15´24.993""N","104°09´59.228""W",24.256943,-104.166452,1973,"G13D73","-","-","-","-"
"1186","100051947","10","Durango","Dgo.","005","Durango","1947","Campestre Esmeralda [Fraccionamiento]","R","23°57´11.976""N","104°56´01.658""W",23.953327,-104.933794,2420,"F13B11","-","-","-","-"
"1187","100051950","10","Durango","Dgo.","005","Durango","1950","Don Chente [Granja]","R","24°07´14.512""N","104°43´12.330""W",24.120698,-104.720092,1966,"G13D81","-","-","-","-"
"1188","100051951","10","Durango","Dgo.","005","Durango","1951","El Soto [Rancho]","R","24°07´00.623""N","104°42´00.493""W",24.11684,-104.700137,2002,"G13D81","-","-","-","-"
"1189","100051952","10","Durango","Dgo.","005","Durango","1952","Industrias Centauro [Recicladora de Papel]","R","24°01´01.635""N","104°24´19.256""W",24.017121,-104.405349,1880,"G13D82","-","-","-","-"
"1190","100051953","10","Durango","Dgo.","005","Durango","1953","Carhart [Maquiladora]","R","24°06´27.806""N","104°33´35.299""W",24.107724,-104.559805,1858,"G13D82","-","-","-","-"
"1191","100051954","10","Durango","Dgo.","005","Durango","1954","Johnson Controls Be Manufactura México [Servicios de Refrigeración]","R","24°01´28.974""N","104°34´10.772""W",24.024715,-104.569659,1868,"G13D82","-","-","-","-"
"1192","100051955","10","Durango","Dgo.","005","Durango","1955","Sistemas Corporativos de Personal [Manejo de Personal]","R","24°07´34.150""N","104°32´02.175""W",24.126153,-104.533938,1864,"G13D82","-","-","-","-"
"1193","100051956","10","Durango","Dgo.","005","Durango","1956","Ampliación la Campana","R","24°02´14.753""N","104°34´45.353""W",24.037431,-104.579265,1867,"G13D82","-","-","-","-"
"1194","100051957","10","Durango","Dgo.","005","Durango","1957","Ampliación Santa Cruz","R","24°07´04.522""N","104°34´32.267""W",24.117923,-104.57563,1870,"G13D82","-","-","-","-"
"1195","100051958","10","Durango","Dgo.","005","Durango","1958","Carlos Herrera [Colonia]","R","24°05´17.744""N","104°38´48.817""W",24.088262,-104.646894,1920,"G13D82","-","-","-","-"
"1196","100051959","10","Durango","Dgo.","005","Durango","1959","Cerro la Escondida [Rancho]","R","23°57´20.651""N","104°37´39.620""W",23.955736,-104.627672,1890,"F13B12","-","-","-","-"
"1197","100051960","10","Durango","Dgo.","005","Durango","1960","Chiconcuac [Granja]","R","24°05´07.568""N","104°33´12.609""W",24.085436,-104.553503,1859,"G13D82","-","-","-","-"
"1198","100051961","10","Durango","Dgo.","005","Durango","1961","Jesús Silva","R","24°03´08.156""N","104°29´45.125""W",24.052266,-104.495868,1858,"G13D82","-","-","-","-"
"1199","100051962","10","Durango","Dgo.","005","Durango","1962","Darío Meza Cabral","R","24°13´08.744""N","104°42´17.649""W",24.219096,-104.704903,1897,"G13D81","-","-","-","-"
"1200","100051963","10","Durango","Dgo.","005","Durango","1963","Don Moi [Rancho]","R","24°11´11.663""N","104°36´35.407""W",24.186573,-104.609835,1871,"G13D82","-","-","-","-"
"1201","100051964","10","Durango","Dgo.","005","Durango","1964","El Álamo [Rancho]","R","24°10´47.661""N","104°36´07.129""W",24.179906,-104.60198,1870,"G13D82","-","-","-","-"
"1202","100051965","10","Durango","Dgo.","005","Durango","1965","El Cardenal [Rancho]","R","24°10´49.189""N","104°33´55.359""W",24.18033,-104.565378,1866,"G13D82","-","-","-","-"
"1203","100051966","10","Durango","Dgo.","005","Durango","1966","El Chavireño","R","23°56´42.885""N","104°35´19.774""W",23.945246,-104.588826,1876,"F13B12","-","-","-","-"
"1204","100051967","10","Durango","Dgo.","005","Durango","1967","El Corral de Piedra","R","24°02´36.617""N","104°33´45.145""W",24.043505,-104.56254,1867,"G13D82","-","-","-","-"
"1205","100051968","10","Durango","Dgo.","005","Durango","1968","El Encanto [Rancho]","R","24°08´26.655""N","104°33´20.749""W",24.140738,-104.555764,1853,"G13D82","-","-","-","-"
"1206","100051969","10","Durango","Dgo.","005","Durango","1969","El Manzano [Rancho]","R","24°11´10.940""N","104°36´09.068""W",24.186372,-104.602519,1870,"G13D82","-","-","-","-"
"1207","100051970","10","Durango","Dgo.","005","Durango","1970","El Manzano [Rancho]","R","24°08´09.053""N","104°44´08.670""W",24.135848,-104.735742,1935,"G13D81","-","-","-","-"
"1208","100051971","10","Durango","Dgo.","005","Durango","1971","El Norteño [Rancho]","R","24°11´34.442""N","104°36´15.156""W",24.192901,-104.60421,1871,"G13D82","-","-","-","-"
"1209","100051972","10","Durango","Dgo.","005","Durango","1972","El Pedregal [Rancho]","R","23°59´43.595""N","104°46´16.158""W",23.995443,-104.771155,2180,"F13B11","-","-","-","-"
"1210","100051973","10","Durango","Dgo.","005","Durango","1973","El Pitacoche [Rancho]","R","23°53´30.786""N","104°30´04.375""W",23.891885,-104.501215,1900,"F13B12","-","-","-","-"
"1211","100051974","10","Durango","Dgo.","005","Durango","1974","El Profe [Rancho]","R","24°12´14.578""N","104°36´06.950""W",24.204049,-104.601931,1871,"G13D82","-","-","-","-"
"1212","100051975","10","Durango","Dgo.","005","Durango","1975","El Romero","R","24°01´53.290""N","104°30´13.410""W",24.031469,-104.503725,1858,"G13D82","-","-","-","-"
"1213","100051976","10","Durango","Dgo.","005","Durango","1976","Federico Soto [Colonia]","R","24°04´25.426""N","104°41´01.008""W",24.073729,-104.683613,1945,"G13D81","-","-","-","-"
"1214","100051977","10","Durango","Dgo.","005","Durango","1977","Francisco Lamarque","R","23°56´56.858""N","104°35´43.361""W",23.949127,-104.595378,1876,"F13B12","-","-","-","-"
"1215","100051978","10","Durango","Dgo.","005","Durango","1978","Guillermo [Granja]","R","24°05´15.103""N","104°33´08.523""W",24.087529,-104.552368,1859,"G13D82","-","-","-","-"
"1216","100051979","10","Durango","Dgo.","005","Durango","1979","Mendívil [Granja]","R","24°05´16.672""N","104°33´13.660""W",24.087964,-104.553794,1858,"G13D82","-","-","-","-"
"1217","100051980","10","Durango","Dgo.","005","Durango","1980","Ninguno [Familia Corona]","R","23°58´58.752""N","104°36´55.508""W",23.982987,-104.615419,1874,"F13B12","-","-","-","-"
"1218","100051981","10","Durango","Dgo.","005","Durango","1981","Pedro García [Rancho]","R","24°03´37.010""N","104°31´38.095""W",24.060281,-104.527249,1864,"G13D82","-","-","-","-"
"1219","100051982","10","Durango","Dgo.","005","Durango","1982","Ismael Briceño Contreras","R","24°05´20.531""N","104°39´28.461""W",24.089036,-104.657906,1910,"G13D82","-","-","-","-"
"1220","100051983","10","Durango","Dgo.","005","Durango","1983","José María [Centro de Rehabilitación Equinoterapia]","R","24°00´18.378""N","104°31´56.638""W",24.005105,-104.532399,1864,"G13D82","-","-","-","-"
"1221","100051984","10","Durango","Dgo.","005","Durango","1984","Juana Espino Alvarado","R","24°00´51.925""N","104°44´08.726""W",24.014424,-104.735757,1930,"G13D81","-","-","-","-"
"1222","100051985","10","Durango","Dgo.","005","Durango","1985","La Herradura","R","24°04´08.776""N","104°30´27.226""W",24.069104,-104.507563,1859,"G13D82","-","-","-","-"
"1223","100051986","10","Durango","Dgo.","005","Durango","1986","La Loma Cinco de Mayo [Rancho]","R","24°05´23.055""N","104°34´17.147""W",24.089738,-104.57143,1860,"G13D82","-","-","-","-"
"1224","100051987","10","Durango","Dgo.","005","Durango","1987","La Galera [Rancho]","R","23°57´30.498""N","104°38´06.706""W",23.958472,-104.635196,1880,"F13B12","-","-","-","-"
"1225","100051988","10","Durango","Dgo.","005","Durango","1988","La Valeria [Rancho]","R","24°11´31.561""N","104°36´29.611""W",24.1921,-104.608225,1872,"G13D82","-","-","-","-"
"1226","100051989","10","Durango","Dgo.","005","Durango","1989","La Vega de los Caballos","R","24°01´55.532""N","104°30´17.626""W",24.032092,-104.504896,1858,"G13D82","-","-","-","-"
"1227","100051990","10","Durango","Dgo.","005","Durango","1990","La Virgen [Rancho]","R","24°09´21.186""N","104°32´01.597""W",24.155885,-104.533777,1860,"G13D82","-","-","-","-"
"1228","100051991","10","Durango","Dgo.","005","Durango","1991","Las Milpas","R","24°07´19.323""N","104°43´10.593""W",24.122034,-104.719609,1960,"G13D81","-","-","-","-"
"1229","100051992","10","Durango","Dgo.","005","Durango","1992","Cuauhtémoc [Lienzo Charro]","R","24°03´11.591""N","104°31´53.137""W",24.05322,-104.531427,1860,"G13D82","-","-","-","-"
"1230","100051993","10","Durango","Dgo.","005","Durango","1993","Los Tres Garañones [Rancho]","R","24°03´00.283""N","104°29´36.830""W",24.050079,-104.493564,1858,"G13D82","-","-","-","-"
"1231","100051994","10","Durango","Dgo.","005","Durango","1994","Los Dos Hermanos","R","24°00´12.493""N","104°48´06.420""W",24.00347,-104.801783,2252,"G13D81","-","-","-","-"
"1232","100051995","10","Durango","Dgo.","005","Durango","1995","Los Farolitos [Rancho]","R","24°07´23.454""N","104°42´38.340""W",24.123182,-104.71065,1958,"G13D81","-","-","-","-"
"1233","100051996","10","Durango","Dgo.","005","Durango","1996","Los Lobillos [Rancho]","R","23°58´01.459""N","104°40´49.892""W",23.967072,-104.680526,1880,"F13B11","-","-","-","-"
"1234","100051997","10","Durango","Dgo.","005","Durango","1997","Los Milagros [Granja]","R","24°05´09.860""N","104°33´09.056""W",24.086072,-104.552516,1859,"G13D82","-","-","-","-"
"1235","100051998","10","Durango","Dgo.","005","Durango","1998","Los Nogales de Ararat","R","24°02´22.360""N","104°29´32.417""W",24.039544,-104.492338,1859,"G13D82","-","-","-","-"
"1236","100051999","10","Durango","Dgo.","005","Durango","1999","Los Pavorreales [Rancho]","R","24°09´20.484""N","104°33´13.749""W",24.15569,-104.553819,1859,"G13D82","-","-","-","-"
"1237","100052000","10","Durango","Dgo.","005","Durango","2000","Los Pinos [Fraccionamiento]","R","24°08´30.380""N","104°34´25.117""W",24.141772,-104.573644,1846,"G13D82","-","-","-","-"
"1238","100052001","10","Durango","Dgo.","005","Durango","2001","Los Sauces [Rancho]","R","24°11´21.330""N","104°34´37.172""W",24.189258,-104.576992,1869,"G13D82","-","-","-","-"
"1239","100052002","10","Durango","Dgo.","005","Durango","2002","Mi Pina [Villa]","R","24°05´14.290""N","104°33´18.947""W",24.087303,-104.555263,1859,"G13D82","-","-","-","-"
"1240","100052003","10","Durango","Dgo.","005","Durango","2003","Finca Madre Santa","R","24°05´07.632""N","104°33´09.369""W",24.085453,-104.552603,1859,"G13D82","-","-","-","-"
"1241","100052004","10","Durango","Dgo.","005","Durango","2004","María de los Angeles","R","24°09´01.564""N","104°33´20.746""W",24.150434,-104.555763,1857,"G13D82","-","-","-","-"
"1242","100052005","10","Durango","Dgo.","005","Durango","2005","Oscar Chavez Galindo","R","24°04´32.134""N","104°39´03.384""W",24.075593,-104.65094,1893,"G13D82","-","-","-","-"
"1243","100052006","10","Durango","Dgo.","005","Durango","2006","Predio Castrellón","R","23°58´20.569""N","104°36´24.157""W",23.97238,-104.60671,1871,"F13B12","-","-","-","-"
"1244","100052007","10","Durango","Dgo.","005","Durango","2007","Puerto del Temascal","R","24°06´20.325""N","104°45´11.542""W",24.105646,-104.753206,1986,"G13D81","-","-","-","-"
"1245","100052008","10","Durango","Dgo.","005","Durango","2008","Quinta Quiñones","R","24°00´09.663""N","104°35´01.171""W",24.002684,-104.583659,1871,"G13D82","-","-","-","-"
"1246","100052009","10","Durango","Dgo.","005","Durango","2009","La Ilusion [Rancho]","R","24°01´56.817""N","104°34´22.749""W",24.032449,-104.572986,1872,"G13D82","-","-","-","-"
"1247","100052010","10","Durango","Dgo.","005","Durango","2010","Raymundo Ortiz Nevarez","R","24°07´57.457""N","104°44´10.693""W",24.132627,-104.736304,1928,"G13D81","-","-","-","-"
"1248","100052011","10","Durango","Dgo.","005","Durango","2011","Rincon de Chupaderos","R","24°08´35.303""N","104°43´41.142""W",24.14314,-104.728095,1921,"G13D81","-","-","-","-"
"1249","100052012","10","Durango","Dgo.","005","Durango","2012","Romualdo Salcido","R","24°03´51.335""N","104°30´03.768""W",24.06426,-104.501047,1857,"G13D82","-","-","-","-"
"1250","100052013","10","Durango","Dgo.","005","Durango","2013","San Ignacio [Granja]","R","24°04´07.323""N","104°30´31.961""W",24.068701,-104.508878,1859,"G13D82","-","-","-","-"
"1251","100052014","10","Durango","Dgo.","005","Durango","2014","San Isidro","R","24°04´59.845""N","104°29´20.404""W",24.08329,-104.489001,1855,"G13D82","-","-","-","-"
"1252","100052015","10","Durango","Dgo.","005","Durango","2015","Santísima Trinidad [Rancho]","R","24°10´55.122""N","104°32´15.697""W",24.181978,-104.537694,1862,"G13D82","-","-","-","-"
"1253","100052016","10","Durango","Dgo.","005","Durango","2016","Saúl Reyes Rodríguez","R","24°00´16.181""N","104°31´58.616""W",24.004495,-104.532949,1864,"G13D82","-","-","-","-"
"1254","100052017","10","Durango","Dgo.","005","Durango","2017","Tierra Prometida","R","24°00´29.739""N","104°35´35.363""W",24.008261,-104.593156,1870,"G13D82","-","-","-","-"
"1255","100052018","10","Durango","Dgo.","005","Durango","2018","Guillermo Quiñones","R","24°11´22.316""N","104°35´05.848""W",24.189532,-104.584958,1873,"G13D82","-","-","-","-"
"1256","100052019","10","Durango","Dgo.","005","Durango","2019","Nuevo Condado","R","24°01´58.209""N","104°30´11.959""W",24.032836,-104.503322,1858,"G13D82","-","-","-","-"
"1257","100052020","10","Durango","Dgo.","005","Durango","2020","La Frontera [Colonia]","R","24°00´30.475""N","104°25´53.817""W",24.008465,-104.431616,1858,"G13D82","-","-","-","-"
"1258","100052021","10","Durango","Dgo.","005","Durango","2021","Victoria [Granja]","R","23°50´07.531""N","104°25´42.745""W",23.835425,-104.42854,1976,"F13B12","-","-","-","-"
"1259","100052022","10","Durango","Dgo.","005","Durango","2022","La Picocha [Rancho]","R","23°50´10.716""N","104°26´10.571""W",23.83631,-104.43627,1948,"F13B12","-","-","-","-"
"1260","100052023","10","Durango","Dgo.","005","Durango","2023","Los Gonzales [Rancho]","R","23°56´59.174""N","104°34´15.263""W",23.949771,-104.570906,1875,"F13B12","-","-","-","-"
"1261","100052024","10","Durango","Dgo.","005","Durango","2024","Carboneras [Rancho]","R","23°50´14.552""N","104°25´49.601""W",23.837376,-104.430445,1968,"F13B12","-","-","-","-"
"1262","100052025","10","Durango","Dgo.","005","Durango","2025","Diana Laura [Rancho]","R","23°52´12.549""N","104°29´11.169""W",23.870153,-104.486436,1901,"F13B12","-","-","-","-"
"1263","100052026","10","Durango","Dgo.","005","Durango","2026","La H [Rancho]","R","23°49´25.995""N","104°27´03.079""W",23.823888,-104.450855,1926,"F13B12","-","-","-","-"
"1264","100052027","10","Durango","Dgo.","005","Durango","2027","El Alamito [Rancho]","R","24°02´29.832""N","104°29´36.417""W",24.04162,-104.493449,1859,"G13D82","-","-","-","-"
"1265","100052028","10","Durango","Dgo.","005","Durango","2028","La Cabaña [Rancho]","R","24°17´48.167""N","104°42´38.846""W",24.296713,-104.710791,1904,"G13D71","-","-","-","-"
"1266","100052029","10","Durango","Dgo.","005","Durango","2029","El Capricho [Rancho]","R","24°17´47.677""N","104°45´31.793""W",24.296577,-104.758831,1924,"G13D71","-","-","-","-"
"1267","100052030","10","Durango","Dgo.","005","Durango","2030","Rancho Escondido","R","24°18´27.868""N","104°45´00.986""W",24.307741,-104.750274,1920,"G13D71","-","-","-","-"
"1268","100052031","10","Durango","Dgo.","005","Durango","2031","La Finca","R","24°11´59.866""N","104°35´07.789""W",24.199963,-104.585497,1870,"G13D82","-","-","-","-"
"1269","100052032","10","Durango","Dgo.","005","Durango","2032","Ninguno [Junto a Los Torres]","R","24°11´54.342""N","104°35´08.063""W",24.198428,-104.585573,1871,"G13D82","-","-","-","-"
"1270","100052033","10","Durango","Dgo.","005","Durango","2033","Las Cabras [Predio]","R","24°10´03.757""N","104°44´25.271""W",24.16771,-104.740353,1935,"G13D81","-","-","-","-"
"1271","100052034","10","Durango","Dgo.","005","Durango","2034","Quinta OC","R","24°11´07.112""N","104°40´40.288""W",24.185309,-104.677858,1909,"G13D81","-","-","-","-"
"1272","100052035","10","Durango","Dgo.","005","Durango","2035","Vascogil [Rancho]","R","24°06´29.920""N","104°31´33.478""W",24.108311,-104.525966,1857,"G13D82","-","-","-","-"
"1273","100052036","10","Durango","Dgo.","005","Durango","2036","La Cabaña","R","23°57´49.392""N","104°36´04.993""W",23.96372,-104.601387,1873,"F13B12","-","-","-","-"
"1274","100052037","10","Durango","Dgo.","005","Durango","2037","Milagro la Soledad","R","24°06´55.196""N","104°31´44.847""W",24.115332,-104.529124,1857,"G13D82","-","-","-","-"
