"Alumno","Semestre","Cr. Apr.","Carga","Promedio","Carrera","localidad","latitud","longitud"
5051,6,138,28,89.21,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5052,7,136,30,84.97,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5053,5,122,34,95.27,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5054,1,NA,27,0,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5055,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5056,8,191,34,91.3,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5057,5,88,27,82,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5058,6,142,29,85.13,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5059,5,107,31,86.43,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5060,7,54,33,86.5,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5061,5,87,36,88.11,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5062,3,54,28,88.83,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5063,7,176,34,90.7,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5064,4,82,25,87.28,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5065,4,78,29,87.65,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5066,5,112,36,91.75,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5067,6,144,34,88.48,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5068,8,200,25,91.36,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5069,3,54,28,94.33,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5070,1,NA,27,0,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5071,3,26,4,82.83,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5072,3,54,28,93.08,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5073,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5074,5,112,35,86.58,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5075,5,116,32,87.71,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5076,6,98,24,86.05,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5077,5,112,31,88.29,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5078,8,195,25,87.54,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5079,8,210,25,90.2,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5080,3,53,29,84.83,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5081,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5082,4,32,23,89.43,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5083,6,108,20,82.74,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5084,8,176,34,83,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5085,1,NA,27,0,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5086,4,82,30,91.44,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5087,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5088,8,200,25,86.95,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5089,6,94,33,84.7,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5090,3,54,28,89.25,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5091,6,138,33,93.48,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5092,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5093,2,27,27,95.33,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5094,1,NA,27,0,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5095,2,18,22,80,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5096,8,111,34,82.46,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5097,2,41,31,89.78,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5098,2,36,26,87.25,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5099,3,54,28,92.17,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5100,8,185,30,84.59,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5101,1,NA,27,0,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5102,3,54,28,88.67,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5103,5,93,30,83.65,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5104,3,32,24,79.86,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5105,6,105,34,87.91,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5106,3,54,28,89.33,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5107,7,147,33,87.55,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5108,2,22,22,93.6,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5109,8,209,26,87.91,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5110,6,132,33,86.46,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5111,7,55,25,82,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5112,3,54,28,85,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5113,2,49,28,83.36,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5114,7,185,25,95.74,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5115,5,122,31,86.42,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5116,8,125,35,85.41,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5117,4,82,28,88.89,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5118,1,NA,27,0,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5119,3,48,29,85.36,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5120,8,98,29,80.95,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5121,5,116,30,91.44,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5122,4,41,22,78.22,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5123,2,32,31,88.86,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5124,2,27,32,90.5,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5125,8,147,28,85.94,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5126,6,131,35,86.39,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5127,5,108,35,89.43,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5128,8,200,25,91.55,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5129,8,113,34,83,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5130,8,230,5,84.46,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5131,3,54,28,90.75,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5132,6,87,34,83.16,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5133,6,111,36,85.29,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5134,3,40,28,82.67,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5135,5,112,31,88.96,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5136,5,112,31,88.54,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5137,8,200,35,92.95,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5138,8,210,25,90.07,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5139,7,171,29,90.72,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5140,8,200,25,86.21,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5141,3,54,28,91.92,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5142,8,200,25,86.55,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5143,4,82,30,85.67,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5144,7,172,33,87.11,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5145,4,50,29,82.09,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5146,3,45,27,85.3,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5147,6,133,29,88.75,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5148,5,112,31,90.75,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5149,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5150,6,143,33,89.63,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5151,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5152,2,27,27,92.67,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5153,8,98,34,86,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5154,5,117,35,94.52,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5155,6,137,33,90.1,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5156,3,54,23,87.83,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5157,7,146,33,87.52,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5158,4,69,29,81.73,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5159,7,125,29,86.22,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5160,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5161,6,120,24,86.73,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5162,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5163,3,51,27,87.18,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5164,2,27,27,96,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5165,6,100,31,82.91,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5166,3,51,23,86.36,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5167,1,NA,27,0,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5168,4,92,29,90.6,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5169,1,NA,27,0,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5170,1,NA,27,0,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5171,8,210,25,94.52,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5172,6,142,33,86.53,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5173,2,37,30,93.25,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5174,5,107,35,83.83,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5175,3,54,23,87.5,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5176,8,175,30,87,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5177,6,132,28,83.89,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5178,5,117,35,87.8,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5179,6,128,33,87.96,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5180,7,171,29,91.56,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5181,8,200,35,92.24,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5182,3,44,28,92,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5183,2,27,27,94.67,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5184,3,60,29,84.85,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5185,7,171,29,89.64,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5186,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5187,6,146,35,87.03,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5188,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5189,8,180,30,87.16,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5190,3,45,33,85.1,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5191,5,119,33,90.32,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5192,6,117,34,88.2,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5193,6,138,33,86.21,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5194,8,166,35,82.77,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5195,6,143,28,86.23,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5196,6,107,34,88.17,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5197,8,195,25,87.88,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5198,8,175,35,85.57,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5199,1,NA,27,0,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5200,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5201,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5202,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5203,8,205,30,88,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5204,7,141,29,84.5,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5205,6,122,29,83.12,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5206,7,91,33,86.8,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5207,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5208,5,116,31,92.4,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5209,8,195,35,87.95,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5210,1,NA,27,0,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5211,1,NA,27,0,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5212,6,133,33,90.29,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5213,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5214,5,121,34,86.35,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5215,1,NA,27,0,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5216,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5217,1,NA,27,0,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5218,1,NA,27,0,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5219,4,74,34,88.38,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5220,4,77,36,88.94,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5221,5,77,26,81.88,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5222,6,109,34,85.38,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5223,5,112,31,91,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5224,2,22,27,90,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5225,3,54,28,91.67,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5226,3,50,28,85.64,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5227,7,180,35,87.89,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5228,1,NA,27,0,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5229,5,113,30,93.67,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5230,3,53,29,86.83,"GESTION EMPRESARIAL","Los Arroyos (Las Colonias)",23.691424,-105.032756
5231,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5232,3,54,28,89.08,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5233,7,129,35,84.29,"GESTION EMPRESARIAL","Las Curras",24.011718,-104.468644
5234,7,146,35,85.19,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5235,7,181,34,88.71,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5236,3,35,28,80.63,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5237,8,210,25,90.39,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5238,3,27,18,85.67,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5239,8,167,34,84,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5240,1,NA,27,0,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5241,5,112,31,89.67,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5242,3,44,33,83.7,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5243,5,55,30,86.67,"GESTION EMPRESARIAL","La Esperanza",23.921388,-105.297257
5244,5,74,23,80.31,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5245,4,87,35,87.16,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5246,3,54,28,94.75,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5247,6,115,24,86.6,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5248,1,NA,27,0,"GESTION EMPRESARIAL","La Criba (Don Toño)",24.180146,-104.548244
5249,2,22,27,92.4,"GESTION EMPRESARIAL","Los Caballos de Don Cruz",23.957366,-104.55193
5250,2,27,27,90.67,"GESTION EMPRESARIAL","Victoria de Durango",24.023988,-104.670194
5251,9,230,4,94.74,"TIC","Victoria de Durango",24.023988,-104.670194
5252,11,230,5,81.46,"TIC","Las Curras",24.011718,-104.468644
5253,9,211,14,82.48,"TIC","Victoria de Durango",24.023988,-104.670194
5254,11,230,4,91.16,"TIC","Victoria de Durango",24.023988,-104.670194
5255,9,216,19,86.26,"TIC","Victoria de Durango",24.023988,-104.670194
5256,9,230,5,90.52,"TIC","Victoria de Durango",24.023988,-104.670194
5257,9,191,9,83.38,"TIC","Victoria de Durango",24.023988,-104.670194
5258,9,169,13,82.27,"TIC","Victoria de Durango",24.023988,-104.670194
5259,11,176,10,78.82,"TIC","Victoria de Durango",24.023988,-104.670194
5260,9,221,4,85.79,"TIC","Victoria de Durango",24.023988,-104.670194
5261,9,230,4,96.08,"TIC","Victoria de Durango",24.023988,-104.670194
5262,11,210,10,80.41,"TIC","Las Curras",24.011718,-104.468644
5263,11,231,4,82.44,"TIC","Los Arroyos (Las Colonias)",23.691424,-105.032756
5264,1,NA,26,0,"TIC","Los Caballos de Don Cruz",23.957366,-104.55193
5265,3,56,23,87.67,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5266,7,162,32,83.23,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5267,3,56,23,81,"TIC","Victoria de Durango",24.023988,-104.670194
5268,5,101,28,82.55,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5269,1,NA,26,0,"TIC","Victoria de Durango",24.023988,-104.670194
5270,7,83,19,81.5,"TIC","Victoria de Durango",24.023988,-104.670194
5271,3,31,23,79.29,"TIC","Victoria de Durango",24.023988,-104.670194
5272,3,56,23,89.25,"TIC","Victoria de Durango",24.023988,-104.670194
5273,1,NA,26,0,"TIC","La Esperanza",23.921388,-105.297257
5274,7,158,22,79.68,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5275,3,36,23,83.25,"TIC","La Esperanza",23.921388,-105.297257
5276,5,106,28,87.09,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5277,5,78,28,79.65,"TIC","Victoria de Durango",24.023988,-104.670194
5278,1,NA,26,0,"TIC","Victoria de Durango",24.023988,-104.670194
5279,3,51,28,81.73,"TIC","Victoria de Durango",24.023988,-104.670194
5280,3,46,23,85.2,"TIC","Victoria de Durango",24.023988,-104.670194
5281,11,225,10,88.47,"TIC","Victoria de Durango",24.023988,-104.670194
5282,5,101,28,80.91,"TIC","Victoria de Durango",24.023988,-104.670194
5283,3,56,23,89,"TIC","Victoria de Durango",24.023988,-104.670194
5284,1,NA,26,0,"TIC","Victoria de Durango",24.023988,-104.670194
5285,5,102,23,84.91,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5286,3,7,19,85,"TIC","Victoria de Durango",24.023988,-104.670194
5287,5,101,28,83.14,"TIC","Victoria de Durango",24.023988,-104.670194
5288,5,78,24,80.12,"TIC","Victoria de Durango",24.023988,-104.670194
5289,5,106,28,89.91,"TIC","Victoria de Durango",24.023988,-104.670194
5290,3,41,19,77.44,"TIC","Los Arroyos (Las Colonias)",23.691424,-105.032756
5291,5,101,28,81.27,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5292,7,74,9,84.38,"TIC","La Criba (Don Toño)",24.180146,-104.548244
5293,3,51,28,81.18,"TIC","Los Caballos de Don Cruz",23.957366,-104.55193
5294,1,NA,26,0,"TIC","Los Caballos de Don Cruz",23.957366,-104.55193
5295,7,74,9,82.63,"TIC","Victoria de Durango",24.023988,-104.670194
5296,3,56,23,92.75,"TIC","Victoria de Durango",24.023988,-104.670194
5297,1,NA,26,0,"TIC","Victoria de Durango",24.023988,-104.670194
5298,3,56,23,79.17,"TIC","Los Caballos de Don Cruz",23.957366,-104.55193
5299,5,87,23,83.42,"TIC","Victoria de Durango",24.023988,-104.670194
5300,3,56,23,87.83,"TIC","Victoria de Durango",24.023988,-104.670194
5301,7,158,36,81.62,"TIC","Victoria de Durango",24.023988,-104.670194
5302,7,162,22,84.66,"TIC","Victoria de Durango",24.023988,-104.670194
5303,7,162,32,89.4,"TIC","Victoria de Durango",24.023988,-104.670194
