Alumno,Semestre,Cr. Apr.,Carga,Promedio,Carrera
5195,6,143,28,86.23,GESTION EMPRESARIAL
5196,6,107,34,88.17,GESTION EMPRESARIAL
5197,8,195,25,87.88,GESTION EMPRESARIAL
5198,8,175,35,85.57,GESTION EMPRESARIAL
5199,1,,27,0,GESTION EMPRESARIAL
5200,1,,27,0,GESTION EMPRESARIAL
5201,1,,27,0,GESTION EMPRESARIAL
5202,1,,27,0,GESTION EMPRESARIAL
5203,8,205,30,88,GESTION EMPRESARIAL
5204,7,141,29,84.5,GESTION EMPRESARIAL
5205,6,122,29,83.12,GESTION EMPRESARIAL
5206,7,91,33,86.8,GESTION EMPRESARIAL
5207,1,,27,0,GESTION EMPRESARIAL
5208,5,116,31,92.4,GESTION EMPRESARIAL
5209,8,195,35,87.95,GESTION EMPRESARIAL
5210,1,,27,0,GESTION EMPRESARIAL
5211,1,,27,0,GESTION EMPRESARIAL
5212,6,133,33,90.29,GESTION EMPRESARIAL
5213,1,,27,0,GESTION EMPRESARIAL
5214,5,121,34,86.35,GESTION EMPRESARIAL
5215,1,,27,0,GESTION EMPRESARIAL
5216,1,,27,0,GESTION EMPRESARIAL
5217,1,,27,0,GESTION EMPRESARIAL
5218,1,,27,0,GESTION EMPRESARIAL
5219,4,74,34,88.38,GESTION EMPRESARIAL
5220,4,77,36,88.94,GESTION EMPRESARIAL
5221,5,77,26,81.88,GESTION EMPRESARIAL
5222,6,109,34,85.38,GESTION EMPRESARIAL
5223,5,112,31,91,GESTION EMPRESARIAL
5224,2,22,27,90,GESTION EMPRESARIAL
5225,3,54,28,91.67,GESTION EMPRESARIAL
5226,3,50,28,85.64,GESTION EMPRESARIAL
5227,7,180,35,87.89,GESTION EMPRESARIAL
5228,1,,27,0,GESTION EMPRESARIAL
5229,5,113,30,93.67,GESTION EMPRESARIAL
5230,3,53,29,86.83,GESTION EMPRESARIAL
5231,1,,27,0,GESTION EMPRESARIAL
5232,3,54,28,89.08,GESTION EMPRESARIAL
5233,7,129,35,84.29,GESTION EMPRESARIAL
5234,7,146,35,85.19,GESTION EMPRESARIAL
5235,7,181,34,88.71,GESTION EMPRESARIAL
5236,3,35,28,80.63,GESTION EMPRESARIAL
5237,8,210,25,90.39,GESTION EMPRESARIAL
5238,3,27,18,85.67,GESTION EMPRESARIAL
5239,8,167,34,84,GESTION EMPRESARIAL
5240,1,,27,0,GESTION EMPRESARIAL
5241,5,112,31,89.67,GESTION EMPRESARIAL
5242,3,44,33,83.7,GESTION EMPRESARIAL
5243,5,55,30,86.67,GESTION EMPRESARIAL
5244,5,74,23,80.31,GESTION EMPRESARIAL
5245,4,87,35,87.16,GESTION EMPRESARIAL
5246,3,54,28,94.75,GESTION EMPRESARIAL
5247,6,115,24,86.6,GESTION EMPRESARIAL
5248,1,,27,0,GESTION EMPRESARIAL
5249,2,22,27,92.4,GESTION EMPRESARIAL
5250,2,27,27,90.67,GESTION EMPRESARIAL
5251,9,230,4,94.74,TIC
5252,11,230,5,81.46,TIC
5253,9,211,14,82.48,TIC
5254,11,230,4,91.16,TIC
5255,9,216,19,86.26,TIC
5256,9,230,5,90.52,TIC
5257,9,191,9,83.38,TIC
5258,9,169,13,82.27,TIC
5259,11,176,10,78.82,TIC
5260,9,221,4,85.79,TIC
5261,9,230,4,96.08,TIC
5262,11,210,10,80.41,TIC
5263,11,231,4,82.44,TIC
5264,1,,26,0,TIC
5265,3,56,23,87.67,TIC
5266,7,162,32,83.23,TIC
5267,3,56,23,81,TIC
5268,5,101,28,82.55,TIC
5269,1,,26,0,TIC
5270,7,83,19,81.5,TIC
5271,3,31,23,79.29,TIC
5272,3,56,23,89.25,TIC
5273,1,,26,0,TIC
5274,7,158,22,79.68,TIC
5275,3,36,23,83.25,TIC
5276,5,106,28,87.09,TIC
5277,5,78,28,79.65,TIC
5278,1,,26,0,TIC
5279,3,51,28,81.73,TIC
5280,3,46,23,85.2,TIC
5281,11,225,10,88.47,TIC
5282,5,101,28,80.91,TIC
5283,3,56,23,89,TIC
5284,1,,26,0,TIC
5285,5,102,23,84.91,TIC
5286,3,7,19,85,TIC
5287,5,101,28,83.14,TIC
5288,5,78,24,80.12,TIC
5289,5,106,28,89.91,TIC
5290,3,41,19,77.44,TIC
5291,5,101,28,81.27,TIC
5292,7,74,9,84.38,TIC
5293,3,51,28,81.18,TIC
5294,1,,26,0,TIC
5295,7,74,9,82.63,TIC
5296,3,56,23,92.75,TIC
5297,1,,26,0,TIC
5298,3,56,23,79.17,TIC
5299,5,87,23,83.42,TIC
5300,3,56,23,87.83,TIC
5301,7,158,36,81.62,TIC
5302,7,162,22,84.66,TIC
5303,7,162,32,89.4,TIC
5304,7,64,19,76.21,TIC
5305,1,,26,0,TIC
5306,7,78,19,80.82,TIC
5307,1,,26,0,TIC
5308,1,,26,0,TIC
5309,1,,26,0,TIC
5310,1,,26,0,TIC
5311,5,106,28,86.09,TIC
5312,5,106,28,91.87,TIC
5313,7,148,26,79.81,TIC
5314,1,,26,0,TIC
5315,7,72,20,79.94,TIC
5316,3,51,28,84.73,TIC
5317,5,101,29,91.36,TIC
5318,1,,26,0,TIC
5319,7,148,17,83.88,TIC
5320,5,97,23,82.86,TIC
5321,7,152,22,81.52,TIC
5322,7,162,32,88.4,TIC
5323,1,,26,0,TIC
5324,3,36,33,80.75,TIC
5325,5,106,28,84.96,TIC
5326,1,,26,0,TIC
5327,1,,26,0,TIC
5328,3,56,23,89.33,TIC
5329,5,106,28,90.13,TIC
5330,7,137,22,79.03,TIC
5331,3,26,18,80.5,TIC
5332,11,220,15,82.23,INFORMATICA
5333,9,183,19,88.72,INFORMATICA
5334,11,143,23,80.35,INFORMATICA
5335,13,230,5,79.74,INFORMATICA
5336,9,180,30,89.42,INFORMATICA
5337,11,226,9,83.78,INFORMATICA
5338,9,150,27,80.48,INFORMATICA
5339,9,154,28,83.74,INFORMATICA
5340,11,227,8,84.57,INFORMATICA
5341,9,170,30,87.18,INFORMATICA
5342,9,211,24,87.57,INFORMATICA
5343,9,97,24,76.32,INFORMATICA
5344,9,222,13,88.27,INFORMATICA
5345,9,201,14,82.52,INFORMATICA
5346,9,190,30,87.4,INFORMATICA
5347,9,130,20,82.79,INFORMATICA
5348,11,226,9,83.08,INFORMATICA
5349,9,214,16,91.23,INFORMATICA
5350,9,215,16,84.57,INFORMATICA
5351,5,41,21,81.78,INFORMATICA
5352,3,46,27,85.4,INFORMATICA
5353,3,55,27,89.5,INFORMATICA
5354,3,51,27,86.64,INFORMATICA
5355,5,109,27,93.83,INFORMATICA
5356,1,,27,0,INFORMATICA
5357,3,23,31,87.4,INFORMATICA
5358,7,156,33,87.32,INFORMATICA
5359,1,,27,0,INFORMATICA
5360,5,109,27,95.42,INFORMATICA
5361,3,50,27,92.73,INFORMATICA
5362,3,35,27,86.75,INFORMATICA
5363,3,55,27,90.5,INFORMATICA
5364,1,,27,0,INFORMATICA
5365,7,160,29,88.57,INFORMATICA
5366,7,87,14,80.42,INFORMATICA
5367,7,85,18,82.58,INFORMATICA
5368,1,,27,0,INFORMATICA
5369,5,85,28,83,INFORMATICA
5370,5,41,4,81.44,INFORMATICA
5371,1,,27,0,INFORMATICA
5372,1,,27,0,INFORMATICA
5373,1,,27,0,INFORMATICA
5374,5,76,28,81.53,INFORMATICA
5375,5,109,27,87.33,INFORMATICA
5376,5,109,27,90.17,INFORMATICA
5377,3,55,27,91.83,INFORMATICA
5378,5,109,27,88.25,INFORMATICA
5379,1,,27,0,INFORMATICA
5380,3,35,27,81,INFORMATICA
5381,1,,27,0,INFORMATICA
5382,1,,27,0,INFORMATICA
5383,5,109,27,91.42,INFORMATICA
5384,3,22,22,87,INFORMATICA
5385,1,,14,0,INFORMATICA
5386,3,55,27,90.33,INFORMATICA
5387,1,,27,0,INFORMATICA
5388,3,37,27,84.75,INFORMATICA
5389,1,,27,0,INFORMATICA
5390,1,,27,0,INFORMATICA
5391,3,50,27,86,INFORMATICA
5392,7,136,21,81.9,INFORMATICA
5393,1,,27,0,INFORMATICA
5394,5,109,27,90.71,INFORMATICA
5395,1,,27,0,INFORMATICA
5396,7,146,29,85.34,INFORMATICA
5397,7,156,33,89.88,INFORMATICA
5398,1,,27,0,INFORMATICA
5399,7,160,29,87.26,INFORMATICA
5400,3,50,27,90.73,INFORMATICA
5401,3,55,27,93.42,INFORMATICA
5402,4,72,28,89.56,INFORMATICA
5403,3,55,27,93.83,INFORMATICA
5404,1,,27,0,INFORMATICA
5405,7,133,30,81.97,INFORMATICA
5406,3,50,27,89.82,INFORMATICA
5407,3,50,27,86.09,INFORMATICA
5408,5,63,23,80.36,INFORMATICA
5409,3,55,27,87.92,INFORMATICA
5410,1,,27,0,INFORMATICA
5411,1,,27,0,INFORMATICA
5412,1,,27,0,INFORMATICA
5413,1,,27,0,INFORMATICA
5414,1,,27,0,INFORMATICA
5415,1,,27,0,INFORMATICA
5416,1,,27,0,INFORMATICA
5417,5,93,21,84.4,INFORMATICA
5418,3,50,27,86.64,INFORMATICA
5419,3,46,27,86.7,INFORMATICA
5420,1,,27,0,INFORMATICA
5421,1,,27,0,INFORMATICA
5422,1,,27,0,INFORMATICA
5423,3,27,14,85,INFORMATICA
5424,5,75,28,83.65,INFORMATICA
5425,1,,27,0,INFORMATICA
5426,7,156,33,90.29,INFORMATICA
5427,7,139,17,82.5,INFORMATICA
5428,7,67,19,79.47,INFORMATICA
5429,7,156,33,85.53,INFORMATICA
5430,3,50,32,88.45,INFORMATICA
5431,7,160,29,86.6,INFORMATICA
5432,1,,27,0,INFORMATICA
5433,9,236,26,87.36,ADMINISTRACION
5434,9,262,10,85.55,ADMINISTRACION
5435,9,262,10,90.49,ADMINISTRACION
5436,9,190,27,89.95,ADMINISTRACION
5437,10,262,10,89.95,ADMINISTRACION
5438,9,262,10,94.76,ADMINISTRACION
5439,11,262,10,87.67,ADMINISTRACION
5440,9,158,34,85.39,ADMINISTRACION
5441,9,262,10,90.73,ADMINISTRACION
5442,12,257,5,80.57,ADMINISTRACION
5443,10,247,15,87.37,ADMINISTRACION
5444,9,213,25,87.18,ADMINISTRACION
5445,10,232,16,87.96,ADMINISTRACION
5446,11,239,11,90.12,ADMINISTRACION
5447,11,262,10,87.65,ADMINISTRACION
5448,9,233,19,88.29,ADMINISTRACION
5449,9,258,14,90.61,ADMINISTRACION
5450,10,262,10,88.6,ADMINISTRACION
5451,9,240,11,88.22,ADMINISTRACION
5452,9,247,10,93.44,ADMINISTRACION
5453,9,234,23,92.33,ADMINISTRACION
5454,9,225,11,93.38,ADMINISTRACION
5455,7,187,29,90,ADMINISTRACION
5456,10,262,10,89.87,ADMINISTRACION
5457,9,262,10,90.45,ADMINISTRACION
5458,9,157,30,84.76,ADMINISTRACION
5459,9,240,11,91.75,ADMINISTRACION
5460,10,262,10,87.98,ADMINISTRACION
5461,11,212,28,85.98,ADMINISTRACION
5462,9,258,4,91.54,ADMINISTRACION
5463,10,232,30,86.71,ADMINISTRACION
5464,12,262,10,80.31,ADMINISTRACION
5465,11,235,15,87.86,ADMINISTRACION
5466,11,233,19,82.39,ADMINISTRACION
5467,10,150,5,83.66,ADMINISTRACION
5468,11,240,22,84.88,ADMINISTRACION
5469,9,235,16,89.5,ADMINISTRACION
5470,9,250,6,91.49,ADMINISTRACION
5471,9,262,10,93.91,ADMINISTRACION
5472,11,262,10,92.04,ADMINISTRACION
5473,9,245,11,90.54,ADMINISTRACION
5474,9,131,31,84.68,ADMINISTRACION
5475,10,246,10,87.23,ADMINISTRACION
5476,11,166,29,80.11,ADMINISTRACION
5477,9,238,19,91.34,ADMINISTRACION
5478,11,236,20,87.88,ADMINISTRACION
5479,9,219,21,86.76,ADMINISTRACION
5480,9,228,24,86.23,ADMINISTRACION
5481,9,247,10,90.69,ADMINISTRACION
5482,9,201,25,89.49,ADMINISTRACION
5483,9,230,16,89.41,ADMINISTRACION
5484,11,257,5,87.44,ADMINISTRACION
5485,9,262,10,92.09,ADMINISTRACION
5486,11,262,10,94.35,ADMINISTRACION
5487,9,250,6,89.25,ADMINISTRACION
5488,9,262,10,94.29,ADMINISTRACION
5489,10,177,20,84.21,ADMINISTRACION
5490,10,262,10,89.6,ADMINISTRACION
5491,9,245,11,94.83,ADMINISTRACION
5492,9,262,10,88.82,ADMINISTRACION
5493,12,243,14,86.86,ADMINISTRACION
5494,9,250,6,88.45,ADMINISTRACION
5495,10,245,17,88.39,ADMINISTRACION
5496,9,262,10,91.93,ADMINISTRACION
5497,10,262,10,91.16,ADMINISTRACION
5498,9,262,10,96.53,ADMINISTRACION
5499,10,262,10,90.76,ADMINISTRACION
5500,9,240,11,88.67,ADMINISTRACION
5501,9,250,6,91.3,ADMINISTRACION
5502,9,245,11,89.42,ADMINISTRACION
5503,10,262,10,93.87,ADMINISTRACION
5504,9,208,6,90.2,ADMINISTRACION
5505,12,243,19,86.86,ADMINISTRACION
5506,9,240,11,95.06,ADMINISTRACION
5507,9,262,10,93.96,ADMINISTRACION
5508,1,,27,0,ADMINISTRACION
5509,5,99,28,86.29,ADMINISTRACION
5510,5,103,27,89.91,ADMINISTRACION
5511,2,27,28,90.67,ADMINISTRACION
5512,6,52,32,84.73,ADMINISTRACION
5513,7,136,34,89.03,ADMINISTRACION
5514,1,,27,0,ADMINISTRACION
5515,5,108,28,86.26,ADMINISTRACION
5516,5,118,31,93,ADMINISTRACION
5517,1,,27,0,ADMINISTRACION
5518,3,45,34,84,ADMINISTRACION
5519,7,169,22,88.42,ADMINISTRACION
5520,7,169,27,90.08,ADMINISTRACION
5521,5,104,28,88.59,ADMINISTRACION
5522,1,,27,0,ADMINISTRACION
5523,5,113,31,91.88,ADMINISTRACION
5524,8,217,29,89.87,ADMINISTRACION
5525,7,169,27,91.39,ADMINISTRACION
5526,1,,27,0,ADMINISTRACION
5527,1,,27,0,ADMINISTRACION
5528,1,,27,0,ADMINISTRACION
5529,1,,27,0,ADMINISTRACION
5530,5,113,27,94.21,ADMINISTRACION
5531,8,206,27,90.09,ADMINISTRACION
5532,5,113,31,91.79,ADMINISTRACION
5533,1,,27,0,ADMINISTRACION
5534,8,177,34,86.89,ADMINISTRACION
5535,5,118,26,96.52,ADMINISTRACION
5536,7,118,32,83.2,ADMINISTRACION
5537,6,130,34,89.64,ADMINISTRACION
5538,6,136,32,88.52,ADMINISTRACION
5539,7,139,25,85.4,ADMINISTRACION
5540,4,79,34,90.47,ADMINISTRACION
5541,3,46,34,79.5,ADMINISTRACION
5542,1,,27,0,ADMINISTRACION
5543,4,69,34,87.2,ADMINISTRACION
5544,5,89,28,85.63,ADMINISTRACION
5545,7,145,29,85.77,ADMINISTRACION
5546,7,174,27,93.62,ADMINISTRACION
5547,1,,27,0,ADMINISTRACION
5548,8,193,24,89.22,ADMINISTRACION
5549,1,,27,0,ADMINISTRACION
5550,5,98,28,84.14,ADMINISTRACION
5551,2,27,28,93.83,ADMINISTRACION
5552,5,108,27,87.57,ADMINISTRACION
5553,7,112,35,84.42,ADMINISTRACION
5554,7,146,27,88.42,ADMINISTRACION
5555,5,113,32,92.17,ADMINISTRACION
5556,7,164,33,90.26,ADMINISTRACION
5557,1,,27,0,ADMINISTRACION
5558,5,108,32,87.09,ADMINISTRACION
5559,5,113,27,93.08,ADMINISTRACION
5560,2,23,28,86.4,ADMINISTRACION
5561,8,197,29,90.88,ADMINISTRACION
5562,1,,27,0,ADMINISTRACION
5563,8,107,28,87.22,ADMINISTRACION
5564,3,42,33,91.33,ADMINISTRACION
5565,5,113,27,92.46,ADMINISTRACION
5566,7,125,27,80.52,ADMINISTRACION
5567,8,146,31,88,ADMINISTRACION
5568,5,57,33,88.25,ADMINISTRACION
5569,3,45,25,88.1,ADMINISTRACION
5570,7,172,30,87.97,ADMINISTRACION
5571,5,108,32,92.09,ADMINISTRACION
5572,6,139,34,88.3,ADMINISTRACION
5573,7,169,27,94.47,ADMINISTRACION
5574,4,94,28,84.25,ADMINISTRACION
5575,3,37,14,87.25,ADMINISTRACION
5576,2,27,28,94.83,ADMINISTRACION
5577,7,169,27,93.89,ADMINISTRACION
5578,5,113,27,93.25,ADMINISTRACION
5579,3,55,29,92.25,ADMINISTRACION
5580,8,214,32,92.2,ADMINISTRACION
5581,8,211,29,92.38,ADMINISTRACION
5582,8,140,24,88.2,ADMINISTRACION
5583,2,27,32,92.17,ADMINISTRACION
5584,1,,27,0,ADMINISTRACION
5585,1,,27,0,ADMINISTRACION
5586,1,,27,0,ADMINISTRACION
5587,1,,27,0,ADMINISTRACION
5588,8,139,31,85.8,ADMINISTRACION
5589,7,167,30,87.28,ADMINISTRACION
5590,7,165,31,85.83,ADMINISTRACION
5591,4,79,34,95.53,ADMINISTRACION
5592,6,94,28,86.3,ADMINISTRACION
5593,7,155,33,89.61,ADMINISTRACION
5594,2,27,28,87.33,ADMINISTRACION
5595,5,103,27,85.14,ADMINISTRACION
5596,2,27,32,91.5,ADMINISTRACION
5597,8,207,27,93.09,ADMINISTRACION
5598,2,27,28,93.5,ADMINISTRACION
5599,7,89,23,83.46,ADMINISTRACION
5600,8,197,29,90.74,ADMINISTRACION
5601,3,55,29,90.08,ADMINISTRACION
5602,3,55,29,94.5,ADMINISTRACION
5603,1,,27,0,ADMINISTRACION
5604,7,155,27,83.91,ADMINISTRACION
5605,1,,27,0,ADMINISTRACION
5606,7,169,27,90.44,ADMINISTRACION
5607,1,,27,0,ADMINISTRACION
5608,5,108,32,91.87,ADMINISTRACION
5609,5,88,28,87.68,ADMINISTRACION
5610,1,,27,0,ADMINISTRACION
5611,3,55,29,96.33,ADMINISTRACION
5612,8,215,29,92.85,ADMINISTRACION
5613,6,131,24,86.71,ADMINISTRACION
5614,5,104,23,87.59,ADMINISTRACION
5615,1,,27,0,ADMINISTRACION
5616,1,,27,0,ADMINISTRACION
5617,7,169,27,91.42,ADMINISTRACION
5618,5,41,27,87.78,ADMINISTRACION
5619,1,,27,0,ADMINISTRACION
5620,3,69,34,85.93,ADMINISTRACION
5621,1,,27,0,ADMINISTRACION
5622,1,,27,0,ADMINISTRACION
5623,3,37,23,82.75,ADMINISTRACION
5624,3,55,29,96.67,ADMINISTRACION
5625,3,55,29,90.58,ADMINISTRACION
5626,3,41,29,89.11,ADMINISTRACION
5627,4,84,29,88.33,ADMINISTRACION
5628,3,19,29,87,ADMINISTRACION
5629,5,103,27,86.86,ADMINISTRACION
5630,3,55,29,93.17,ADMINISTRACION
5631,7,143,34,87.19,ADMINISTRACION
5632,8,184,32,90.13,ADMINISTRACION
5633,3,55,29,91.42,ADMINISTRACION
5634,1,,27,0,ADMINISTRACION
5635,8,229,9,89.38,ADMINISTRACION
5636,7,135,29,84.45,ADMINISTRACION
5637,2,18,24,86.75,ADMINISTRACION
5638,7,169,27,94.31,ADMINISTRACION
5639,8,217,28,89.67,ADMINISTRACION
5640,5,108,27,86.52,ADMINISTRACION
5641,6,117,32,88.6,ADMINISTRACION
5642,4,65,34,87.36,ADMINISTRACION
5643,2,27,28,92.67,ADMINISTRACION
5644,7,168,34,92.22,ADMINISTRACION
5645,3,55,29,97.67,ADMINISTRACION
5646,5,98,33,91.81,ADMINISTRACION
5647,3,55,29,93.42,ADMINISTRACION
5648,7,165,31,90.86,ADMINISTRACION
5649,2,27,28,90.83,ADMINISTRACION
5650,3,50,30,85.55,ADMINISTRACION
5651,7,88,33,83.37,ADMINISTRACION
5652,8,167,34,90.86,ADMINISTRACION
5653,2,27,28,92,ADMINISTRACION
5654,7,169,32,90.19,ADMINISTRACION
5655,3,50,34,90.45,ADMINISTRACION
5656,2,27,28,91.83,ADMINISTRACION
5657,7,159,29,90.62,ADMINISTRACION
5658,5,113,31,92.46,ADMINISTRACION
5659,1,,27,0,ADMINISTRACION
5660,8,222,28,88.02,ADMINISTRACION
5661,6,116,29,87.24,ADMINISTRACION
5662,1,,27,0,ADMINISTRACION
5663,4,79,24,83.41,ADMINISTRACION
5664,4,65,20,88.36,ADMINISTRACION
5665,3,55,29,94.17,ADMINISTRACION
5666,1,,27,0,ADMINISTRACION
5667,2,18,28,91,ADMINISTRACION
5668,1,,27,0,ADMINISTRACION
5669,1,,27,0,ADMINISTRACION
5670,8,212,28,90.09,ADMINISTRACION
5671,1,,27,0,ADMINISTRACION
5672,1,,27,0,ADMINISTRACION
5673,5,64,25,86.57,ADMINISTRACION
5674,6,140,32,92.77,ADMINISTRACION
5675,4,84,29,89.22,ADMINISTRACION
5676,3,55,29,90.33,ADMINISTRACION
5677,7,140,34,84.17,ADMINISTRACION
5678,9,168,29,90.78,ADMINISTRACION
5679,3,55,29,95.58,ADMINISTRACION
5680,5,108,32,91.3,ADMINISTRACION
5681,1,,27,0,ADMINISTRACION
5682,5,108,32,89.57,ADMINISTRACION
5683,1,,27,0,ADMINISTRACION
5684,6,135,28,90.83,ADMINISTRACION
5685,8,197,28,91.14,ADMINISTRACION
5686,5,113,31,90.38,ADMINISTRACION
5687,8,95,35,80.62,ADMINISTRACION
5688,7,164,28,90.94,ADMINISTRACION
5689,8,219,27,85.93,ADMINISTRACION
5690,4,79,29,88.53,ADMINISTRACION
5691,7,154,28,87.76,ADMINISTRACION
5692,5,100,34,88.71,ADMINISTRACION
5693,8,108,28,85.91,ADMINISTRACION
5694,5,108,29,88.17,ADMINISTRACION
5695,2,23,28,91,ADMINISTRACION
5696,6,55,19,84.67,ADMINISTRACION
5697,1,,27,0,ADMINISTRACION
5698,1,,27,0,ADMINISTRACION
5699,6,140,32,93.1,ADMINISTRACION
5700,1,,27,0,ADMINISTRACION
5701,5,113,27,94.13,ADMINISTRACION
5702,1,,27,0,ADMINISTRACION
5703,3,50,29,92.73,ADMINISTRACION
5704,5,79,29,86.06,ADMINISTRACION
5705,1,,27,0,ADMINISTRACION
5706,4,84,30,86.94,ADMINISTRACION
5707,2,18,24,86,ADMINISTRACION
5708,2,27,28,93,ADMINISTRACION
5709,3,22,28,90.6,ADMINISTRACION
5710,5,118,26,92.44,ADMINISTRACION
5711,8,219,27,90.52,ADMINISTRACION
5712,1,,27,0,ADMINISTRACION
5713,5,113,27,93.29,ADMINISTRACION
5714,1,,27,0,ADMINISTRACION
5715,1,,27,0,ADMINISTRACION
5716,6,125,33,88.07,ADMINISTRACION
5717,3,55,34,85.33,ADMINISTRACION
5718,6,118,36,93.96,ADMINISTRACION
5719,7,164,28,89.03,ADMINISTRACION
5720,8,192,22,83.73,ADMINISTRACION
5721,8,180,34,85,ADMINISTRACION
5722,6,140,29,87.27,ADMINISTRACION
5723,5,104,30,95.45,ADMINISTRACION
5724,7,169,27,91.42,ADMINISTRACION
5725,8,212,33,90.22,ADMINISTRACION
5726,6,135,30,87.72,ADMINISTRACION
5727,7,164,28,91.86,ADMINISTRACION
5728,7,170,26,94.31,ADMINISTRACION
5729,4,84,29,91.44,ADMINISTRACION
5730,3,50,24,87.09,ADMINISTRACION
5731,7,128,32,82.75,ADMINISTRACION
5732,4,79,34,88,ADMINISTRACION
5733,3,55,29,91.33,ADMINISTRACION
5734,8,197,29,91.5,ADMINISTRACION
5735,8,219,27,91.37,ADMINISTRACION
5736,1,,27,0,ADMINISTRACION
5737,8,197,29,88.86,ADMINISTRACION
5738,2,23,23,87.8,ADMINISTRACION
5739,5,60,10,86.23,ADMINISTRACION
5740,5,113,27,96.17,ADMINISTRACION
5741,3,55,29,92.08,ADMINISTRACION
5742,5,89,33,90.79,ADMINISTRACION
5743,7,118,22,85.68,ADMINISTRACION
5744,1,,27,0,ADMINISTRACION
5745,8,192,34,90.17,ADMINISTRACION
5746,5,113,27,90.75,ADMINISTRACION
5747,2,23,23,89,ADMINISTRACION
5748,4,84,29,89.72,ADMINISTRACION
5749,7,168,34,87.89,ADMINISTRACION
5750,1,,27,0,ADMINISTRACION
5751,3,55,29,87.92,ADMINISTRACION
5752,3,55,29,95.67,ADMINISTRACION
5753,3,60,29,90.92,ADMINISTRACION
5754,3,55,29,87.75,ADMINISTRACION
5755,4,84,29,87.44,ADMINISTRACION
5756,3,55,29,88.25,ADMINISTRACION
5757,8,166,14,85.28,ADMINISTRACION
5758,2,31,24,84.86,ADMINISTRACION
5759,8,169,34,83.67,ADMINISTRACION
5760,3,55,29,98.75,ADMINISTRACION
5761,1,,27,0,ADMINISTRACION
5762,5,103,27,86.09,ADMINISTRACION
5763,5,113,27,92.83,ADMINISTRACION
5764,7,169,32,90.64,ADMINISTRACION
5765,3,55,29,92.58,ADMINISTRACION
5766,1,,27,0,ADMINISTRACION
5767,6,111,25,85.79,ADMINISTRACION
5768,3,46,29,96.1,ADMINISTRACION
5769,4,79,34,91.76,ADMINISTRACION
5770,3,46,29,90.4,ADMINISTRACION
5771,4,79,34,90,ADMINISTRACION
5772,3,50,29,88.09,ADMINISTRACION
5773,5,108,29,89.7,ADMINISTRACION
5774,7,160,27,88.59,ADMINISTRACION
5775,7,169,32,90.86,ADMINISTRACION
5776,5,108,32,87.57,ADMINISTRACION
5777,1,,27,0,ADMINISTRACION
5778,3,55,29,87.75,ADMINISTRACION
5779,7,120,27,89.08,ADMINISTRACION
5780,4,84,33,89.94,ADMINISTRACION
5781,8,148,21,83.87,ADMINISTRACION
5782,4,69,34,88.47,ADMINISTRACION
5783,8,171,34,86,ADMINISTRACION
5784,1,,27,0,ADMINISTRACION
5785,3,55,29,92.17,ADMINISTRACION
5786,1,,27,0,ADMINISTRACION
5787,1,,27,0,ADMINISTRACION
5788,1,,27,0,ADMINISTRACION
5789,2,27,33,95,ADMINISTRACION
5790,5,108,28,89,ADMINISTRACION
5791,4,84,33,89.67,ADMINISTRACION
5792,1,,27,0,ADMINISTRACION
5793,3,50,29,92.27,ADMINISTRACION
5794,4,79,34,88.18,ADMINISTRACION
5795,3,41,29,90.67,ADMINISTRACION
5796,1,,27,0,ADMINISTRACION
5797,3,55,29,97.25,ADMINISTRACION
5798,6,140,28,91.03,ADMINISTRACION
5799,7,165,28,88.49,ADMINISTRACION
5800,1,,27,0,ADMINISTRACION
5801,7,164,28,88.31,ADMINISTRACION
5802,2,23,28,88.6,ADMINISTRACION
5803,1,,23,0,ADMINISTRACION
5804,1,,27,0,ADMINISTRACION
5805,5,108,32,92.26,ADMINISTRACION
5806,1,,27,0,ADMINISTRACION
5807,1,,27,0,ADMINISTRACION
5808,3,37,24,89.75,ADMINISTRACION
5809,5,118,31,90.44,ADMINISTRACION
5810,3,55,34,95.92,ADMINISTRACION
5811,1,,27,0,ADMINISTRACION
5812,6,94,28,92.45,ADMINISTRACION
5813,5,108,27,87.61,ADMINISTRACION
5814,3,55,29,94.67,ADMINISTRACION
5815,8,205,28,84.7,ADMINISTRACION
5816,5,98,27,86.76,ADMINISTRACION
5817,7,169,32,94.97,ADMINISTRACION
5818,5,103,29,88.86,ADMINISTRACION
5819,5,99,28,89.1,ADMINISTRACION
5820,5,85,30,89.06,ADMINISTRACION
5821,7,110,24,86.13,ADMINISTRACION
5822,5,113,27,95.63,ADMINISTRACION
5823,1,,27,0,ADMINISTRACION
5824,8,145,32,88.06,ADMINISTRACION
5825,1,,27,0,ADMINISTRACION
5826,1,,27,0,ADMINISTRACION
5827,8,164,28,87.34,ADMINISTRACION
5828,5,108,32,90.26,ADMINISTRACION
5829,1,,27,0,ADMINISTRACION
5830,3,42,29,85.44,ADMINISTRACION
5831,7,106,20,89.61,ADMINISTRACION
5832,2,27,28,87.5,ADMINISTRACION
5833,2,27,33,96,ADMINISTRACION
5834,1,,27,0,ADMINISTRACION
5835,9,228,23,85.44,ADMINISTRACION
5836,1,,27,0,ADMINISTRACION
5837,4,46,30,83.2,ADMINISTRACION
5838,1,,27,0,ADMINISTRACION
5839,6,140,28,91.93,ADMINISTRACION
5840,3,55,34,85.83,ADMINISTRACION
5841,1,,27,0,ADMINISTRACION
