RAMO,RAMO SIGLAS,RAMO DESCRIPCION,INSTITUCION SIGLAS,INSTITUCION NOMBRE,UR,AÑO,INDICE DE SATISFACCIÓN LABORAL
31,TSA,Tribunal Superior Agrario,TSA,Tribunal Superior Agrario,100,2016,74
37,CJEF,Conserjería Jurídica del Ejecutivo Federal,CJEF,Conserjería Jurídica del Ejecutivo Federal,100,2010,86
37,CJEF,Conserjería Jurídica del Ejecutivo Federal,CJEF,Conserjería Jurídica del Ejecutivo Federal,100,2011,85
37,CJEF,Conserjería Jurídica del Ejecutivo Federal,CJEF,Conserjería Jurídica del Ejecutivo Federal,100,2012,85
37,CJEF,Conserjería Jurídica del Ejecutivo Federal,CJEF,Conserjería Jurídica del Ejecutivo Federal,100,2013,86
37,CJEF,Conserjería Jurídica del Ejecutivo Federal,CJEF,Conserjería Jurídica del Ejecutivo Federal,100,2014,86
37,CJEF,Conserjería Jurídica del Ejecutivo Federal,CJEF,Conserjería Jurídica del Ejecutivo Federal,100,2015,88
37,CJEF,Conserjería Jurídica del Ejecutivo Federal,CJEF,Conserjería Jurídica del Ejecutivo Federal,100,2016,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CENTROGEO,"Centro de Investigación en Geografía y Geomática, “Ing. Jorge l. Tamayo"", A.C.",90A,2010,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CENTROGEO,"Centro de Investigación en Geografía y Geomática, “Ing. Jorge l. Tamayo"", A.C.",90A,2011,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CENTROGEO,"Centro de Investigación en Geografía y Geomática, “Ing. Jorge l. Tamayo"", A.C.",90A,2012,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CENTROGEO,"Centro de Investigación en Geografía y Geomática, “Ing. Jorge l. Tamayo"", A.C.",90A,2013,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CENTROGEO,"Centro de Investigación en Geografía y Geomática, “Ing. Jorge l. Tamayo"", A.C.",90A,2014,86
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CENTROGEO,"Centro de Investigación en Geografía y Geomática, “Ing. Jorge l. Tamayo"", A.C.",90A,2015,86
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CENTROGEO,"Centro de Investigación en Geografía y Geomática, “Ing. Jorge l. Tamayo"", A.C.",90A,2016,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",9ZY,2010,70
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",9ZY,2011,73
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",9ZY,2012,76
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",9ZY,2013,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",9ZY,2014,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",9ZY,2015,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",9ZY,2016,72
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEC,"Ciatec, A.C. Centro de Innovación Aplicada en Tecnologías Competitivas",90G,2010,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEC,"Ciatec, A.C. Centro de Innovación Aplicada en Tecnologías Competitivas",90G,2011,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEC,"Ciatec, A.C. Centro de Innovación Aplicada en Tecnologías Competitivas",90G,2012,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEC,"Ciatec, A.C. Centro de Innovación Aplicada en Tecnologías Competitivas",90G,2013,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEC,"Ciatec, A.C. Centro de Innovación Aplicada en Tecnologías Competitivas",90G,2014,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEC,"Ciatec, A.C. Centro de Innovación Aplicada en Tecnologías Competitivas",90G,2015,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEC,"Ciatec, A.C. Centro de Innovación Aplicada en Tecnologías Competitivas",90G,2016,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEJ,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",90I,2010,73
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEJ,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",90I,2011,76
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEJ,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",90I,2012,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEJ,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",90I,2013,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEJ,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",90I,2014,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEJ,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",90I,2015,88
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEJ,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",90I,2016,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEQ,"Ciateq, A.C. Centro de Tecnología Avanzada",90Y,2011,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEQ,"Ciateq, A.C. Centro de Tecnología Avanzada",90Y,2013,71
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEQ,"Ciateq, A.C. Centro de Tecnología Avanzada",90Y,2014,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEQ,"Ciateq, A.C. Centro de Tecnología Avanzada",90Y,2015,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIATEQ,"Ciateq, A.C. Centro de Tecnología Avanzada",90Y,2016,75
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",90O,2011,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",90O,2012,76
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",90O,2013,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",90O,2014,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",90O,2015,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",90O,2016,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICESE,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",9ZW,2010,76
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICESE,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",9ZW,2011,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICESE,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",9ZW,2012,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICESE,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",9ZW,2013,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICESE,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",9ZW,2014,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICESE,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",9ZW,2015,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICESE,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",9ZW,2016,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICY,"Centro de Investigación Científica de Yucatán, A.C.",90Q,2012,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICY,"Centro de Investigación Científica de Yucatán, A.C.",90Q,2013,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICY,"Centro de Investigación Científica de Yucatán, A.C.",90Q,2014,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICY,"Centro de Investigación Científica de Yucatán, A.C.",90Q,2015,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CICY,"Centro de Investigación Científica de Yucatán, A.C.",90Q,2016,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDE,"Centro de Investigación y Docencia Económicas, A.C.",90N,2010,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDE,"Centro de Investigación y Docencia Económicas, A.C.",90N,2011,89
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDE,"Centro de Investigación y Docencia Económicas, A.C.",90N,2012,89
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDE,"Centro de Investigación y Docencia Económicas, A.C.",90N,2013,87
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDE,"Centro de Investigación y Docencia Económicas, A.C.",90N,2014,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDE,"Centro de Investigación y Docencia Económicas, A.C.",90N,2015,91
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDE,"Centro de Investigación y Docencia Económicas, A.C.",90N,2016,93
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDESI,Centro de Ingeniería y Desarrollo Industrial,9ZU,2010,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDESI,Centro de Ingeniería y Desarrollo Industrial,9ZU,2011,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDESI,Centro de Ingeniería y Desarrollo Industrial,9ZU,2012,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDESI,Centro de Ingeniería y Desarrollo Industrial,9ZU,2013,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDESI,Centro de Ingeniería y Desarrollo Industrial,9ZU,2014,87
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDESI,Centro de Ingeniería y Desarrollo Industrial,9ZU,2015,87
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDESI,Centro de Ingeniería y Desarrollo Industrial,9ZU,2016,86
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",90K,2010,76
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",90K,2011,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",90K,2012,73
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",90K,2013,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",90K,2014,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",90K,2015,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",90K,2016,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIESAS,Centro de Investigaciones y Estudios Superiores en Antropología Social,90W,2010,75
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIESAS,Centro de Investigaciones y Estudios Superiores en Antropología Social,90W,2011,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIESAS,Centro de Investigaciones y Estudios Superiores en Antropología Social,90W,2012,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIESAS,Centro de Investigaciones y Estudios Superiores en Antropología Social,90W,2013,75
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIESAS,Centro de Investigaciones y Estudios Superiores en Antropología Social,90W,2014,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIESAS,Centro de Investigaciones y Estudios Superiores en Antropología Social,90W,2015,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIESAS,Centro de Investigaciones y Estudios Superiores en Antropología Social,90W,2016,74
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAT,"Centro de Investigación en Matemáticas, A.C.",90C,2010,73
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAT,"Centro de Investigación en Matemáticas, A.C.",90C,2011,75
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAT,"Centro de Investigación en Matemáticas, A.C.",90C,2012,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAT,"Centro de Investigación en Matemáticas, A.C.",90C,2013,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAT,"Centro de Investigación en Matemáticas, A.C.",90C,2014,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAT,"Centro de Investigación en Matemáticas, A.C.",90C,2015,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAT,"Centro de Investigación en Matemáticas, A.C.",90C,2016,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAV,"Centro de Investigación en Materiales Avanzados, S.C.",90E,2010,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAV,"Centro de Investigación en Materiales Avanzados, S.C.",90E,2011,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAV,"Centro de Investigación en Materiales Avanzados, S.C.",90E,2012,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAV,"Centro de Investigación en Materiales Avanzados, S.C.",90E,2013,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAV,"Centro de Investigación en Materiales Avanzados, S.C.",90E,2014,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAV,"Centro de Investigación en Materiales Avanzados, S.C.",90E,2015,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIMAV,"Centro de Investigación en Materiales Avanzados, S.C.",90E,2016,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIO,"Centro de Investigaciones en Óptica, A.C.",90S,2010,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIO,"Centro de Investigaciones en Óptica, A.C.",90S,2011,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIO,"Centro de Investigaciones en Óptica, A.C.",90S,2012,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIO,"Centro de Investigaciones en Óptica, A.C.",90S,2013,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIO,"Centro de Investigaciones en Óptica, A.C.",90S,2014,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIO,"Centro de Investigaciones en Óptica, A.C.",90S,2015,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIO,"Centro de Investigaciones en Óptica, A.C.",90S,2016,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIQA,Centro de Investigación en Química Aplicada,90O,2013,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIQA,Centro de Investigación en Química Aplicada,90O,2014,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIQA,Centro de Investigación en Química Aplicada,90O,2015,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CIQA,Centro de Investigación en Química Aplicada,90O,2016,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLEF,"El Colegio de la Frontera Norte, A.C.",91C,2010,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLEF,"El Colegio de la Frontera Norte, A.C.",91C,2011,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLEF,"El Colegio de la Frontera Norte, A.C.",91C,2012,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLEF,"El Colegio de la Frontera Norte, A.C.",91C,2013,86
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLEF,"El Colegio de la Frontera Norte, A.C.",91C,2014,85
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLEF,"El Colegio de la Frontera Norte, A.C.",91C,2015,86
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLEF,"El Colegio de la Frontera Norte, A.C.",91C,2016,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLMICH,"El Colegio de Michoacán, A.C.",91I,2010,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLMICH,"El Colegio de Michoacán, A.C.",91I,2011,79
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLMICH,"El Colegio de Michoacán, A.C.",91I,2012,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLMICH,"El Colegio de Michoacán, A.C.",91I,2013,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLMICH,"El Colegio de Michoacán, A.C.",91I,2014,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLMICH,"El Colegio de Michoacán, A.C.",91I,2015,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLMICH,"El Colegio de Michoacán, A.C.",91I,2016,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLSAN,"El Colegio de San Luis, A.C.",91K,2013,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLSAN,"El Colegio de San Luis, A.C.",91K,2014,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLSAN,"El Colegio de San Luis, A.C.",91K,2015,82
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COLSAN,"El Colegio de San Luis, A.C.",91K,2016,72
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COMIMSA,Corporación Mexicana de Investigación en Materiales S.A. de C.V.,91A,2010,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COMIMSA,Corporación Mexicana de Investigación en Materiales S.A. de C.V.,91A,2011,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COMIMSA,Corporación Mexicana de Investigación en Materiales S.A. de C.V.,91A,2012,78
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COMIMSA,Corporación Mexicana de Investigación en Materiales S.A. de C.V.,91A,2013,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COMIMSA,Corporación Mexicana de Investigación en Materiales S.A. de C.V.,91A,2014,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COMIMSA,Corporación Mexicana de Investigación en Materiales S.A. de C.V.,91A,2015,84
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,COMIMSA,Corporación Mexicana de Investigación en Materiales S.A. de C.V.,91A,2016,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CONACYT,Consejo Nacional de Ciencia y Tecnología,90X,2013,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CONACYT,Consejo Nacional de Ciencia y Tecnología,90X,2014,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CONACYT,Consejo Nacional de Ciencia y Tecnología,90X,2015,83
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,CONACYT,Consejo Nacional de Ciencia y Tecnología,90X,2016,81
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,ECOSUR,El Colegio de la Frontera Sur,91E,2010,80
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,ECOSUR,El Colegio de la Frontera Sur,91E,2011,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,ECOSUR,El Colegio de la Frontera Sur,91E,2012,76
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,ECOSUR,El Colegio de la Frontera Sur,91E,2013,77
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,ECOSUR,El Colegio de la Frontera Sur,91E,2014,75
38,CONACYT,Consejo Nacional de Ciencia y Tecnología,ECOSUR,El Colegio de la Frontera Sur,91E,2015,77
