"matricula","carrera","genero","promedio","edad","peso","altura"
8298,"ELECTRICA","F",85.48,21,59.31,159.31
8299,"TIC","F",87.86,22,58.03,158.03
8300,"ELECTRONICA","M",87.67,21,75.46,175.46
8301,"ELECTRONICA","M",88.51,22,85.54,185.54
8302,"TIC","F",87.42,21,61.24,161.24
8303,"CIVIL","M",88.92,22,82.13,182.13
8304,"INDUSTRIAL","M",80.13,19,77.03,177.03
8305,"CIVIL","M",89.63,22,79.4,179.4
8306,"ARQUITECTURA","F",90.32,22,58.87,158.87
8307,"CIVIL","M",91.54,23,77.83,177.83
8308,"ELECTRONICA","M",86,21,83.35,183.35
8309,"BIOQUIMICA","F",90.62,22,60.22,160.22
8310,"BIOQUIMICA","M",82.81,20,81.07,181.07
8311,"INDUSTRIAL","M",82.6,20,88.95,188.95
8312,"ELECTRONICA","F",83.85,20,57.32,157.32
8313,"MECANICA","M",88.67,22,82.26,182.26
8314,"SISTEMAS","F",84.18,20,61.82,161.82
8315,"BIOQUIMICA","M",82.91,20,78.72,178.72
8316,"QUIMICA","M",91.06,22,82.98,182.98
8317,"INDUSTRIAL","M",81.61,20,84.97,184.97
8318,"INFORMATICA","M",84.09,20,82.85,182.85
8319,"TIC","F",89.28,22,57.11,157.11
8320,"MECATRONICA","F",84.34,21,61.15,161.15
8321,"SISTEMAS","M",85.66,21,80.8,180.8
8322,"SISTEMAS","F",83.58,20,61.58,161.58
8323,"ELECTRONICA","F",83.15,20,63.37,163.37
8324,"CIVIL","M",81.88,20,82.64,182.64
8325,"SISTEMAS","F",90.73,22,58.51,158.51
8326,"QUIMICA","M",86.99,21,81.85,181.85
8327,"ADMINISTRACION","M",92.84,23,76.69,176.69
8328,"INDUSTRIAL","F",85.38,21,61.76,161.76
8329,"BIOQUIMICA","F",78.93,19,60.43,160.43
8330,"MECATRONICA","F",84.27,20,60.26,160.26
8331,"ADMINISTRACION","M",89.19,22,80.67,180.67
8332,"ARQUITECTURA","M",86.98,21,81.46,181.46
8333,"BIOQUIMICA","M",93.97,23,74.15,174.15
8334,"ADMINISTRACION","M",90.55,22,76.4,176.4
8335,"ADMINISTRACION","M",82.66,20,79.68,179.68
8336,"TIC","F",86.09,21,62.93,162.93
8337,"CIVIL","F",81.86,20,57.28,157.28
8338,"INFORMATICA","F",86.23,21,60.82,160.82
8339,"ELECTRICA","M",86.32,21,86.68,186.68
8340,"SISTEMAS","F",87.07,21,57.83,157.83
8341,"BIOQUIMICA","M",86.64,21,77,177
8342,"ADMINISTRACION","M",93.25,23,83.68,183.68
8343,"MECATRONICA","M",86.51,21,84.95,184.95
8344,"ARQUITECTURA","F",87.44,21,58.77,158.77
8345,"ELECTRICA","F",85.48,21,62.7,162.7
8346,"ELECTRONICA","M",88.27,22,77.99,177.99
8347,"INDUSTRIAL","F",92.83,23,56.4,156.4
8348,"ARQUITECTURA","F",86.71,21,59,159
8349,"TIC","M",81.69,20,79.34,179.34
8350,"BIOQUIMICA","M",84.26,20,79.79,179.79
8351,"MECANICA","F",80.53,19,57.65,157.65
8352,"TIC","F",84.26,20,62.84,162.84
8353,"ELECTRICA","M",88.96,22,84.93,184.93
8354,"ARQUITECTURA","F",80.93,20,60.82,160.82
8355,"CIVIL","M",87.58,21,77.6,177.6
8356,"SISTEMAS","M",84.82,21,83.58,183.58
8357,"CIVIL","M",84.97,21,77.35,177.35
8358,"MECATRONICA","F",92.69,23,63.06,163.06
8359,"SISTEMAS","M",89.7,22,79.28,179.28
8360,"ARQUITECTURA","M",82.23,20,81.63,181.63
8361,"ARQUITECTURA","M",83.32,20,77.25,177.25
8362,"MECATRONICA","M",81.46,20,76.68,176.68
8363,"QUIMICA","M",86.54,21,82.51,182.51
8364,"ELECTRICA","M",77.99,19,82.72,182.72
8365,"SISTEMAS","F",84.55,21,58.46,158.46
8366,"ELECTRONICA","M",90.02,22,80.13,180.13
8367,"ELECTRONICA","F",87.35,21,57.16,157.16
8368,"SISTEMAS","M",85.56,21,81.53,181.53
8369,"ARQUITECTURA","F",86.57,21,61.15,161.15
8370,"ARQUITECTURA","M",78.24,19,81.82,181.82
8371,"ELECTRICA","M",83.37,20,85.89,185.89
8372,"SISTEMAS","M",92.89,23,75.72,175.72
8373,"ADMINISTRACION","M",84.04,20,81.83,181.83
8374,"INDUSTRIAL","M",86.27,21,87.67,187.67
8375,"SISTEMAS","M",82.78,20,77.89,177.89
8376,"MECANICA","F",86.89,21,64.45,164.45
8377,"ADMINISTRACION","F",86.59,21,61.44,161.44
8378,"TIC","M",87.64,21,84.5,184.5
8379,"TIC","F",86.53,21,64.92,164.92
8380,"MECANICA","F",93.43,23,57.56,157.56
8381,"ADMINISTRACION","F",87.17,21,60,160
8382,"ELECTRICA","F",86.21,21,59.86,159.86
8383,"ADMINISTRACION","F",86.74,21,59.17,159.17
8384,"ELECTRONICA","M",83.75,20,77.53,177.53
8385,"QUIMICA","F",89.02,22,58.09,158.09
8386,"ADMINISTRACION","M",83.84,20,79.77,179.77
8387,"ELECTRONICA","M",85.98,21,74.55,174.55
8388,"ELECTRONICA","M",84.86,21,79.44,179.44
8389,"ELECTRONICA","M",87.7,21,81.57,181.57
8390,"MECANICA","M",87.94,22,78.88,178.88
8391,"MECATRONICA","F",88.93,22,60.04,160.04
8392,"ELECTRICA","F",86.56,21,61.85,161.85
8393,"ADMINISTRACION","F",89.99,22,58.59,158.59
8394,"ADMINISTRACION","M",87.72,21,83.98,183.98
8395,"MECANICA","F",87.84,22,58.48,158.48
8396,"ELECTRICA","M",79.41,19,84.52,184.52
8397,"QUIMICA","M",88.26,22,77.18,177.18
8398,"TIC","F",86.96,21,60.87,160.87
8399,"ADMINISTRACION","F",85.96,21,63.29,163.29
8400,"ARQUITECTURA","M",85.28,21,75.43,175.43
8401,"SISTEMAS","F",83.79,20,62.11,162.11
8402,"MECATRONICA","M",91.75,23,79.76,179.76
8403,"ELECTRONICA","M",82.62,20,77.99,177.99
8404,"MECATRONICA","F",87.43,21,57.71,157.71
8405,"ARQUITECTURA","M",80.21,19,78.92,178.92
8406,"BIOQUIMICA","F",84.46,21,62.9,162.9
8407,"MECATRONICA","F",92.74,23,59.16,159.16
8408,"SISTEMAS","M",91.54,23,77.13,177.13
8409,"ELECTRICA","F",89.49,22,57.49,157.49
8410,"TIC","M",87.52,21,80.02,180.02
8411,"INDUSTRIAL","F",85.52,21,64.27,164.27
8412,"QUIMICA","M",90.32,22,80.84,180.84
8413,"MECATRONICA","F",89.13,22,59.56,159.56
8414,"ARQUITECTURA","F",83.99,20,61.37,161.37
8415,"MECATRONICA","F",87.96,22,57.35,157.35
8416,"MECATRONICA","F",90.81,22,61.43,161.43
8417,"ARQUITECTURA","F",88.1,22,61.56,161.56
8418,"ELECTRONICA","F",85.33,21,61.29,161.29
8419,"QUIMICA","M",90.64,22,77.73,177.73
8420,"TIC","F",84.38,21,60.59,160.59
8421,"QUIMICA","M",85.33,21,79.03,179.03
8422,"ELECTRICA","M",81.21,20,77.27,177.27
8423,"SISTEMAS","M",89.26,22,83.3,183.3
8424,"QUIMICA","F",83.65,20,61.07,161.07
8425,"CIVIL","M",83.79,20,81.18,181.18
8426,"ADMINISTRACION","F",88.51,22,60.23,160.23
8427,"MECANICA","M",83.89,20,73.26,173.26
8428,"SISTEMAS","M",85.05,21,84.26,184.26
8429,"SISTEMAS","M",88.79,22,75.2,175.2
8430,"ELECTRONICA","F",87.98,22,55.74,155.74
8431,"BIOQUIMICA","M",82.95,20,74.57,174.57
8432,"ARQUITECTURA","M",84.05,20,76.48,176.48
8433,"ADMINISTRACION","F",79.02,19,57.11,157.11
8434,"BIOQUIMICA","F",80.63,19,55.78,155.78
8435,"TIC","F",83.33,20,57.14,157.14
8436,"ELECTRICA","M",88.67,22,80.62,180.62
8437,"CIVIL","M",85.71,21,76.35,176.35
8438,"INFORMATICA","M",93.68,23,80.2,180.2
8439,"ELECTRONICA","F",79.09,19,56.02,156.02
8440,"ELECTRICA","M",79.77,19,80.53,180.53
8441,"SISTEMAS","F",90.35,22,59.92,159.92
8442,"MECANICA","M",87.56,21,82.52,182.52
8443,"INFORMATICA","M",91.75,23,79.38,179.38
8444,"BIOQUIMICA","M",83.18,20,78.35,178.35
8445,"ELECTRONICA","F",82.77,20,60.08,160.08
8446,"ELECTRICA","F",87.45,21,61.66,161.66
8447,"ARQUITECTURA","F",78.59,19,56.47,156.47
8448,"CIVIL","M",88.5,22,78.49,178.49
8449,"MECANICA","F",81.64,20,58.3,158.3
8450,"MECANICA","M",78.54,19,81.35,181.35
8451,"CIVIL","F",84.78,21,60.67,160.67
8452,"CIVIL","F",83.96,20,59.39,159.39
8453,"ARQUITECTURA","F",92.64,23,59.61,159.61
8454,"TIC","M",81.69,20,81.96,181.96
8455,"ELECTRONICA","F",84.63,21,59.65,159.65
8456,"ELECTRICA","M",84.76,21,81.23,181.23
8457,"TIC","M",88.74,22,80.58,180.58
8458,"ARQUITECTURA","F",89.09,22,61.4,161.4
8459,"ARQUITECTURA","F",93.44,23,60.53,160.53
8460,"ARQUITECTURA","M",82.97,20,81.97,181.97
8461,"INDUSTRIAL","F",80.74,19,62.07,162.07
8462,"INDUSTRIAL","M",86.5,21,80.11,180.11
8463,"INDUSTRIAL","F",90.34,22,57.42,157.42
8464,"ADMINISTRACION","F",85.62,21,60.57,160.57
8465,"INFORMATICA","M",90.17,22,81.68,181.68
8466,"TIC","F",90.54,22,60.89,160.89
8467,"MECATRONICA","F",82.7,20,64.08,164.08
8468,"MECATRONICA","M",85.21,21,79.1,179.1
8469,"MECANICA","M",82.6,20,81.56,181.56
8470,"ADMINISTRACION","M",82.95,20,83.44,183.44
8471,"ELECTRONICA","F",83.62,20,63.85,163.85
8472,"CIVIL","M",87.03,21,87.07,187.07
8473,"BIOQUIMICA","F",83.22,20,59.36,159.36
8474,"QUIMICA","M",83.53,20,78.4,178.4
8475,"QUIMICA","F",79.94,19,54.42,154.42
8476,"INFORMATICA","F",83.79,20,58.37,158.37
8477,"ELECTRICA","F",91.22,23,57.65,157.65
8478,"INFORMATICA","F",83.33,20,60.96,160.96
8479,"INFORMATICA","M",86.49,21,81.61,181.61
8480,"INDUSTRIAL","M",89.49,22,77.08,177.08
8481,"ELECTRONICA","M",83.73,20,82.99,182.99
8482,"MECATRONICA","F",91.31,23,59.65,159.65
8483,"INFORMATICA","F",88.96,22,58.25,158.25
8484,"ELECTRONICA","F",88.4,22,59.51,159.51
8485,"QUIMICA","F",85.94,21,60.94,160.94
8486,"CIVIL","F",85.64,21,58.29,158.29
8487,"ADMINISTRACION","M",92.21,23,75.22,175.22
8488,"INFORMATICA","F",80.97,20,59.01,159.01
8489,"INFORMATICA","F",92.19,23,57.33,157.33
8490,"SISTEMAS","F",82.92,20,60.79,160.79
8491,"SISTEMAS","M",87.19,21,84.3,184.3
8492,"ARQUITECTURA","F",84.87,21,63.15,163.15
8493,"ADMINISTRACION","M",91.76,23,74.98,174.98
8494,"ELECTRONICA","M",81.78,20,81.32,181.32
8495,"TIC","M",85.61,21,80.02,180.02
8496,"INFORMATICA","F",90.06,22,60.48,160.48
8497,"QUIMICA","F",86.6,21,61.11,161.11
8498,"SISTEMAS","F",80.8,19,56.88,156.88
8499,"QUIMICA","F",87.93,22,59.58,159.58
8500,"TIC","M",87.69,21,80.43,180.43
8501,"ELECTRICA","M",87.66,21,82.99,182.99
8502,"TIC","M",85.74,21,77.49,177.49
8503,"BIOQUIMICA","F",85.61,21,57.36,157.36
8504,"ELECTRICA","F",81.64,20,59.31,159.31
8505,"MECATRONICA","M",87.33,21,83.55,183.55
8506,"ELECTRONICA","F",86.77,21,60.33,160.33
8507,"MECANICA","F",88.53,22,59.97,159.97
8508,"INFORMATICA","F",82.04,20,62.1,162.1
8509,"ARQUITECTURA","F",84.3,21,62.17,162.17
8510,"MECANICA","M",84.37,21,79.01,179.01
8511,"TIC","M",85.2,21,83.49,183.49
8512,"BIOQUIMICA","F",84.26,20,59.1,159.1
8513,"ELECTRICA","F",90.2,22,62.13,162.13
8514,"BIOQUIMICA","F",82.02,20,63.95,163.95
8515,"INFORMATICA","F",76.03,18,60.66,160.66
8516,"INFORMATICA","F",87.01,21,59.91,159.91
8517,"MECANICA","F",88.01,22,60.68,160.68
8518,"MECANICA","F",83.66,20,60.56,160.56
8519,"CIVIL","M",78.15,19,77.01,177.01
8520,"ELECTRICA","F",87.12,21,61.38,161.38
8521,"ELECTRONICA","M",81.36,20,78.1,178.1
8522,"ADMINISTRACION","M",88.96,22,80.72,180.72
8523,"INDUSTRIAL","M",82.62,20,84.58,184.58
8524,"ELECTRONICA","F",79.29,19,58.38,158.38
8525,"TIC","F",88.86,22,57.35,157.35
8526,"QUIMICA","F",87.06,21,60.72,160.72
8527,"ARQUITECTURA","F",84.27,20,64.93,164.93
8528,"INDUSTRIAL","F",84.17,20,58.6,158.6
8529,"MECANICA","M",87.7,21,81.51,181.51
8530,"ADMINISTRACION","F",86.44,21,63.3,163.3
8531,"INDUSTRIAL","F",83.41,20,60.63,160.63
8532,"CIVIL","M",82.65,20,79.03,179.03
8533,"INDUSTRIAL","M",86.61,21,73.85,173.85
8534,"QUIMICA","F",87.84,22,55.07,155.07
8535,"ELECTRONICA","F",87.16,21,63.39,163.39
8536,"MECATRONICA","F",93.64,23,61.46,161.46
8537,"MECANICA","M",85.48,21,81.62,181.62
8538,"ADMINISTRACION","M",85.91,21,83.19,183.19
8539,"TIC","F",85.15,21,56.15,156.15
8540,"TIC","F",92.58,23,59.3,159.3
8541,"CIVIL","M",81.26,20,81.64,181.64
8542,"CIVIL","F",84.38,21,61.67,161.67
8543,"SISTEMAS","M",84.55,21,83.51,183.51
8544,"MECANICA","M",85.27,21,81.87,181.87
8545,"MECANICA","M",84.15,20,74.97,174.97
8546,"INDUSTRIAL","M",94.6,23,81.46,181.46
8547,"ELECTRICA","F",82.36,20,58.6,158.6
8548,"QUIMICA","F",82.95,20,59.49,159.49
8549,"MECANICA","F",81.83,20,58.12,158.12
8550,"INFORMATICA","F",85.89,21,60.92,160.92
8551,"BIOQUIMICA","M",86.98,21,83.59,183.59
8552,"INFORMATICA","F",84.98,21,60.59,160.59
8553,"MECANICA","M",86.28,21,78.23,178.23
8554,"ADMINISTRACION","M",77.88,19,81.38,181.38
8555,"QUIMICA","F",83.06,20,63.14,163.14
8556,"ELECTRICA","M",85.55,21,81.69,181.69
8557,"INDUSTRIAL","F",87.62,21,61.78,161.78
8558,"TIC","F",91.12,22,61.14,161.14
8559,"MECANICA","M",82.17,20,80.94,180.94
8560,"INDUSTRIAL","F",84.93,21,58.28,158.28
8561,"INFORMATICA","M",85.08,21,77.51,177.51
8562,"QUIMICA","M",86.38,21,76.82,176.82
8563,"QUIMICA","F",80.86,20,56.63,156.63
8564,"CIVIL","F",82.33,20,61.08,161.08
8565,"BIOQUIMICA","M",81.42,20,82.23,182.23
8566,"TIC","F",86.88,21,61.05,161.05
8567,"ELECTRONICA","F",90.44,22,59.85,159.85
8568,"CIVIL","F",84.45,21,59.39,159.39
8569,"INFORMATICA","M",89.19,22,87.41,187.41
8570,"MECATRONICA","F",91.3,23,61.17,161.17
8571,"ELECTRICA","F",84.9,21,59.21,159.21
8572,"QUIMICA","M",88.31,22,80.03,180.03
8573,"INFORMATICA","F",85.71,21,60.34,160.34
8574,"ELECTRICA","F",88.65,22,60.06,160.06
8575,"ELECTRICA","F",91.1,22,61.73,161.73
8576,"INFORMATICA","F",85.05,21,60.64,160.64
8577,"INDUSTRIAL","M",87.29,21,81.22,181.22
8578,"MECANICA","F",92.8,23,56.61,156.61
8579,"ELECTRONICA","M",84.99,21,76.73,176.73
8580,"ELECTRICA","F",87.71,21,59.09,159.09
8581,"TIC","F",90.21,22,62.05,162.05
8582,"ELECTRICA","F",83.48,20,60.19,160.19
8583,"MECATRONICA","M",86.29,21,77.66,177.66
8584,"MECATRONICA","M",85.27,21,77.66,177.66
8585,"MECATRONICA","F",87.99,22,59.31,159.31
8586,"QUIMICA","M",81.49,20,78.13,178.13
8587,"ELECTRICA","M",87.4,21,80.17,180.17
8588,"MECATRONICA","M",83.11,20,82.26,182.26
8589,"CIVIL","M",88.42,22,78.48,178.48
8590,"CIVIL","M",83.52,20,81.32,181.32
8591,"INFORMATICA","F",92.57,23,58.39,158.39
8592,"ADMINISTRACION","M",82.63,20,86.09,186.09
8593,"SISTEMAS","M",79.97,19,77.73,177.73
8594,"ADMINISTRACION","F",87.7,21,59.75,159.75
8595,"ARQUITECTURA","F",93.71,23,58.13,158.13
8596,"ELECTRICA","M",82.93,20,82.32,182.32
8597,"QUIMICA","F",84.41,21,58.84,158.84
8598,"INDUSTRIAL","F",83.66,20,61.84,161.84
8599,"ELECTRONICA","F",90.57,22,65.6,165.6
8600,"SISTEMAS","M",87.68,21,81.1,181.1
8601,"MECANICA","F",83.01,20,59.31,159.31
8602,"QUIMICA","M",85.92,21,83.91,183.91
8603,"CIVIL","F",85.26,21,58.39,158.39
8604,"SISTEMAS","M",80.76,19,81.23,181.23
8605,"ELECTRONICA","M",84.92,21,77.65,177.65
8606,"MECATRONICA","F",82.15,20,61.17,161.17
8607,"MECATRONICA","M",95.61,24,80.29,180.29
8608,"ELECTRICA","F",82.95,20,59.91,159.91
8609,"BIOQUIMICA","M",86,21,76.5,176.5
8610,"MECANICA","F",88.36,22,61.17,161.17
8611,"MECATRONICA","F",82,20,60.41,160.41
8612,"ADMINISTRACION","F",85.29,21,59.73,159.73
8613,"SISTEMAS","F",85.26,21,63.38,163.38
8614,"ADMINISTRACION","F",86.13,21,63.25,163.25
8615,"BIOQUIMICA","M",82.12,20,83.34,183.34
8616,"SISTEMAS","M",86.16,21,85.07,185.07
8617,"ARQUITECTURA","M",88.45,22,75.94,175.94
8618,"ARQUITECTURA","F",80.71,19,61.89,161.89
8619,"INDUSTRIAL","F",92.25,23,57.29,157.29
8620,"BIOQUIMICA","F",89.81,22,57.6,157.6
8621,"ELECTRICA","F",89.83,22,57,157
8622,"ELECTRICA","M",91.01,22,77.16,177.16
8623,"TIC","F",84.63,21,63.8,163.8
8624,"INFORMATICA","F",92.73,23,59.57,159.57
8625,"BIOQUIMICA","M",79.85,19,84.63,184.63
8626,"SISTEMAS","M",78.95,19,77.39,177.39
8627,"MECATRONICA","M",84.72,21,79.81,179.81
8628,"BIOQUIMICA","M",84.37,21,82.14,182.14
8629,"MECANICA","M",82.1,20,80.59,180.59
8630,"MECANICA","F",86.49,21,61.59,161.59
8631,"ELECTRICA","M",87.32,21,77.06,177.06
8632,"BIOQUIMICA","M",85.28,21,80.56,180.56
8633,"CIVIL","F",89.04,22,60.93,160.93
8634,"SISTEMAS","M",83.95,20,79.51,179.51
8635,"CIVIL","F",82.04,20,57.91,157.91
8636,"INFORMATICA","F",84.1,20,58.87,158.87
8637,"INFORMATICA","F",90.88,22,58.47,158.47
8638,"QUIMICA","F",87.31,21,60.9,160.9
8639,"ELECTRONICA","F",87.2,21,58.3,158.3
8640,"QUIMICA","F",84.93,21,61.02,161.02
8641,"MECANICA","F",78.99,19,62.5,162.5
8642,"QUIMICA","F",85.85,21,61.8,161.8
8643,"ELECTRICA","M",84.41,21,80.28,180.28
8644,"CIVIL","M",86.98,21,75.47,175.47
8645,"INFORMATICA","F",83.07,20,58.13,158.13
8646,"QUIMICA","F",90.34,22,57.26,157.26
8647,"ELECTRICA","M",90.07,22,86.31,186.31
8648,"INFORMATICA","M",87.53,21,79.65,179.65
8649,"ELECTRONICA","M",82.26,20,81.49,181.49
8650,"INFORMATICA","F",83.7,20,57.72,157.72
8651,"ELECTRONICA","F",88.47,22,56.43,156.43
8652,"ELECTRICA","F",83.68,20,58.42,158.42
8653,"BIOQUIMICA","F",85.6,21,61.76,161.76
8654,"ELECTRONICA","M",82.95,20,75.95,175.95
8655,"MECANICA","F",83.76,20,56.88,156.88
8656,"MECATRONICA","F",86.44,21,60.49,160.49
8657,"ELECTRONICA","F",87.54,21,60.59,160.59
8658,"INDUSTRIAL","M",79.4,19,73.81,173.81
8659,"ARQUITECTURA","F",79.99,19,59.96,159.96
8660,"MECATRONICA","M",84.07,20,82.8,182.8
8661,"SISTEMAS","M",89.56,22,81.31,181.31
8662,"MECATRONICA","M",87.24,21,77.34,177.34
8663,"MECATRONICA","M",83.41,20,78.26,178.26
8664,"INDUSTRIAL","M",90.64,22,87.48,187.48
8665,"BIOQUIMICA","F",86.44,21,57,157
8666,"MECANICA","F",88.54,22,61.48,161.48
8667,"INFORMATICA","F",89.9,22,58.04,158.04
8668,"INDUSTRIAL","F",87.58,21,60.28,160.28
8669,"ELECTRONICA","M",94.08,23,74.67,174.67
8670,"ARQUITECTURA","M",79.2,19,77.28,177.28
8671,"CIVIL","M",86.26,21,77.41,177.41
8672,"MECANICA","M",82.58,20,79.14,179.14
8673,"MECANICA","F",89.79,22,64.66,164.66
8674,"MECATRONICA","M",89.36,22,80.41,180.41
8675,"BIOQUIMICA","M",87.62,21,75,175
8676,"ELECTRICA","M",87.86,22,83.5,183.5
8677,"MECANICA","M",90.97,22,81.65,181.65
8678,"MECATRONICA","M",82.37,20,76.88,176.88
8679,"INDUSTRIAL","F",85.44,21,60.47,160.47
8680,"INFORMATICA","M",88.61,22,78.11,178.11
8681,"MECATRONICA","F",90.18,22,54.76,154.76
8682,"MECANICA","F",84.2,20,58.3,158.3
8683,"SISTEMAS","M",88.48,22,73.64,173.64
8684,"INFORMATICA","M",82.66,20,79.89,179.89
8685,"INDUSTRIAL","F",87.46,21,57.36,157.36
8686,"QUIMICA","F",86.88,21,61.87,161.87
8687,"ADMINISTRACION","M",90.96,22,72.36,172.36
8688,"BIOQUIMICA","F",84.11,20,57.67,157.67
8689,"ARQUITECTURA","F",85.8,21,60.81,160.81
8690,"BIOQUIMICA","M",85.43,21,75.44,175.44
8691,"TIC","M",82.68,20,73.61,173.61
8692,"CIVIL","F",86.99,21,61.38,161.38
8693,"QUIMICA","F",83.91,20,57.12,157.12
8694,"INFORMATICA","F",84.84,21,58.89,158.89
8695,"MECATRONICA","M",80.92,20,76.13,176.13
8696,"ELECTRICA","F",90.37,22,58.98,158.98
8697,"INDUSTRIAL","M",89.55,22,78.39,178.39
8698,"ELECTRONICA","F",91.42,23,59.1,159.1
8699,"ARQUITECTURA","M",78.08,19,85.45,185.45
8700,"ELECTRONICA","M",89.74,22,82.13,182.13
8701,"ELECTRICA","M",87.03,21,78.16,178.16
8702,"MECATRONICA","F",85.57,21,59.74,159.74
8703,"INDUSTRIAL","M",88.01,22,77.75,177.75
8704,"CIVIL","F",87.48,21,63.89,163.89
8705,"BIOQUIMICA","F",85.64,21,60.12,160.12
8706,"ELECTRONICA","F",87.88,22,58.88,158.88
8707,"INFORMATICA","F",83.57,20,63.62,163.62
8708,"ELECTRONICA","M",93.49,23,79.73,179.73
8709,"MECATRONICA","M",90.2,22,77.12,177.12
8710,"MECATRONICA","M",85.73,21,80.39,180.39
8711,"ADMINISTRACION","F",82.58,20,60.57,160.57
8712,"INFORMATICA","M",80.33,19,81.87,181.87
8713,"BIOQUIMICA","F",83.77,20,61.47,161.47
8714,"CIVIL","M",89.1,22,81.18,181.18
8715,"ELECTRICA","M",88.96,22,81.14,181.14
8716,"ARQUITECTURA","M",80.28,19,78.71,178.71
8717,"INFORMATICA","F",86.49,21,58.51,158.51
8718,"ADMINISTRACION","M",85.44,21,74.81,174.81
8719,"MECANICA","M",87.97,22,81.4,181.4
8720,"INFORMATICA","M",85.59,21,78.06,178.06
8721,"INFORMATICA","M",82.74,20,80.04,180.04
8722,"INFORMATICA","M",87.89,22,85.16,185.16
8723,"INDUSTRIAL","M",86.82,21,83.79,183.79
8724,"INFORMATICA","M",82.63,20,81.08,181.08
8725,"BIOQUIMICA","F",90.94,22,61.93,161.93
8726,"INDUSTRIAL","M",85.01,21,80.63,180.63
8727,"ELECTRONICA","F",91.21,23,61.71,161.71
8728,"QUIMICA","M",90.57,22,82.96,182.96
8729,"ADMINISTRACION","M",84.44,21,79.56,179.56
8730,"MECATRONICA","M",86.89,21,75.89,175.89
8731,"ARQUITECTURA","F",81.01,20,59.81,159.81
8732,"QUIMICA","M",84.47,21,82.6,182.6
8733,"SISTEMAS","F",80.91,20,64.11,164.11
8734,"INFORMATICA","F",88.01,22,59.43,159.43
8735,"INDUSTRIAL","F",81.79,20,58.97,158.97
8736,"ELECTRONICA","M",83.31,20,83.75,183.75
8737,"MECATRONICA","F",86.51,21,58.61,158.61
8738,"MECATRONICA","M",78.96,19,80.05,180.05
8739,"TIC","M",82.05,20,81.97,181.97
8740,"ARQUITECTURA","F",84.17,20,63.05,163.05
8741,"SISTEMAS","F",80.8,20,60.82,160.82
8742,"ELECTRONICA","M",90.7,22,82.22,182.22
8743,"TIC","M",79.9,19,81.54,181.54
8744,"BIOQUIMICA","F",83.67,20,63.8,163.8
8745,"ELECTRONICA","M",89.36,22,80.84,180.84
8746,"ELECTRONICA","M",85.81,21,78.06,178.06
8747,"INFORMATICA","M",81.82,20,77.58,177.58
8748,"SISTEMAS","M",79.18,19,82.08,182.08
8749,"ADMINISTRACION","M",90.32,22,78,178
8750,"ELECTRONICA","M",84.21,20,76.32,176.32
8751,"INDUSTRIAL","F",90.74,22,58.66,158.66
8752,"MECANICA","M",81.44,20,80.56,180.56
8753,"CIVIL","F",85.64,21,59.39,159.39
8754,"INDUSTRIAL","M",82.71,20,81.64,181.64
8755,"SISTEMAS","F",86.69,21,60.41,160.41
8756,"TIC","F",86.94,21,57.76,157.76
8757,"ELECTRONICA","F",84.97,21,59.96,159.96
8758,"ELECTRONICA","M",78.86,19,81.43,181.43
8759,"CIVIL","F",83.68,20,58.31,158.31
8760,"SISTEMAS","M",87.84,22,85.77,185.77
8761,"ELECTRICA","F",84.06,20,57.29,157.29
8762,"ARQUITECTURA","F",88.3,22,60.83,160.83
8763,"INFORMATICA","M",85.94,21,81.88,181.88
8764,"ELECTRONICA","F",88.71,22,57.45,157.45
8765,"ADMINISTRACION","F",82.91,20,56.98,156.98
8766,"ADMINISTRACION","F",82.92,20,60.49,160.49
8767,"BIOQUIMICA","M",85.37,21,79.17,179.17
8768,"ELECTRONICA","M",83.49,20,77.81,177.81
8769,"ARQUITECTURA","M",81.82,20,78.39,178.39
8770,"BIOQUIMICA","M",89.32,22,73.63,173.63
8771,"ADMINISTRACION","F",83.85,20,57.78,157.78
8772,"MECANICA","F",86.23,21,56.45,156.45
8773,"ARQUITECTURA","M",80.64,19,74.43,174.43
8774,"QUIMICA","M",84.01,20,78.8,178.8
8775,"MECANICA","F",83.12,20,60.1,160.1
8776,"BIOQUIMICA","F",83.59,20,61.36,161.36
8777,"MECATRONICA","M",87.25,21,79.93,179.93
8778,"CIVIL","F",88.62,22,63.16,163.16
8779,"MECANICA","M",86.05,21,83.16,183.16
8780,"MECATRONICA","F",79.82,19,58.47,158.47
8781,"INDUSTRIAL","M",90.41,22,77.98,177.98
8782,"ELECTRONICA","F",82.9,20,59.56,159.56
8783,"ARQUITECTURA","M",88.97,22,81.95,181.95
8784,"INFORMATICA","M",87.32,21,75.31,175.31
8785,"ADMINISTRACION","F",94.37,23,55.88,155.88
8786,"CIVIL","F",90.58,22,61.4,161.4
8787,"SISTEMAS","M",84.62,21,78.2,178.2
8788,"SISTEMAS","F",82.88,20,61.84,161.84
8789,"ADMINISTRACION","F",84.41,21,61.95,161.95
8790,"ELECTRONICA","M",86.34,21,76.9,176.9
8791,"MECATRONICA","F",83.73,20,60.71,160.71
8792,"ELECTRONICA","F",92.29,23,59.28,159.28
8793,"MECANICA","M",84.46,21,80.88,180.88
8794,"CIVIL","M",89.41,22,80.53,180.53
8795,"ELECTRICA","M",90.46,22,77.43,177.43
8796,"ADMINISTRACION","M",87.64,21,79.33,179.33
