"","juegos","lugar","categoria"
"8611",1830,731,"D"
"8612",2200,351,"B"
"8613",1489,853,"E"
"8614",1798,631,"D"
"8615",1756,764,"D"
"8616",1935,499,"C"
"8617",2354,261,"B"
"8618",2634,95,"A"
"8619",2063,489,"C"
"8620",2190,233,"B"
"8621",2041,414,"C"
"8622",1259,892,"E"
"8623",1856,724,"D"
"8624",1550,997,"E"
"8625",2141,380,"B"
"8626",1648,785,"D"
"8627",2094,427,"C"
"8628",1742,754,"D"
"8629",2340,344,"B"
"8630",2139,262,"B"
"8631",1885,527,"C"
"8632",2597,154,"A"
"8633",2342,239,"B"
"8634",1965,467,"C"
"8635",2011,432,"C"
"8636",1402,993,"E"
"8637",2105,447,"C"
"8638",2104,409,"C"
"8639",1570,870,"E"
"8640",1280,908,"E"
"8641",2513,14,"A"
"8642",2576,136,"A"
"8643",2507,122,"A"
"8644",2737,25,"A"
"8645",1972,569,"C"
"8646",2699,189,"A"
"8647",1986,503,"C"
"8648",1302,969,"E"
"8649",1915,571,"C"
"8650",2836,43,"A"
"8651",2052,599,"C"
"8652",1912,461,"C"
"8653",1630,605,"D"
"8654",2263,227,"B"
"8655",1616,719,"D"
"8656",1085,929,"E"
"8657",2010,479,"C"
"8658",2201,275,"B"
"8659",2376,253,"B"
"8660",2051,567,"C"
"8661",1749,629,"D"
"8662",2991,2,"A"
"8663",2469,38,"A"
"8664",1379,948,"E"
"8665",2097,592,"C"
"8666",1385,917,"E"
"8667",1744,745,"D"
"8668",1631,769,"D"
"8669",2137,263,"B"
"8670",1762,667,"D"
"8671",1639,700,"D"
"8672",2404,236,"B"
"8673",3107,105,"A"
"8674",1683,642,"D"
"8675",1434,998,"E"
"8676",1462,938,"E"
"8677",2138,370,"B"
"8678",2404,207,"B"
"8679",1270,847,"E"
"8680",1741,692,"D"
"8681",1330,904,"E"
"8682",1654,776,"D"
"8683",1773,758,"D"
"8684",1796,727,"D"
"8685",1979,429,"C"
"8686",2131,209,"B"
"8687",1638,611,"D"
"8688",1552,980,"E"
"8689",2163,311,"B"
"8690",2757,133,"A"
"8691",3050,185,"A"
"8692",1552,976,"E"
"8693",2042,583,"C"
"8694",2590,94,"A"
"8695",1776,739,"D"
"8696",2040,429,"C"
"8697",2652,144,"A"
"8698",2242,273,"B"
"8699",2019,450,"C"
"8700",2529,38,"A"
"8701",1890,481,"C"
"8702",1535,917,"E"
"8703",1359,869,"E"
"8704",1394,971,"E"
"8705",2433,48,"A"
"8706",2654,138,"A"
"8707",1777,772,"D"
"8708",1258,810,"E"
"8709",1960,584,"C"
"8710",2295,250,"B"
"8711",1950,594,"C"
"8712",2315,292,"B"
"8713",1467,897,"E"
"8714",2210,390,"B"
"8715",2063,562,"C"
"8716",1382,856,"E"
"8717",3300,173,"A"
"8718",2230,209,"B"
"8719",2333,260,"B"
"8720",2048,421,"C"
"8721",2773,3,"A"
"8722",1658,757,"D"
"8723",1921,527,"C"
"8724",2346,325,"B"
"8725",2577,22,"A"
"8726",1470,940,"E"
"8727",1941,511,"C"
"8728",2269,229,"B"
"8729",2388,267,"B"
"8730",1415,970,"E"
"8731",1806,667,"D"
"8732",2040,462,"C"
"8733",2622,28,"A"
"8734",2401,211,"B"
"8735",1707,790,"D"
"8736",2917,180,"A"
"8737",1431,989,"E"
"8738",2096,456,"C"
"8739",1793,758,"D"
"8740",2169,350,"B"
"8741",1609,705,"D"
"8742",1044,853,"E"
"8743",3139,40,"A"
"8744",1714,759,"D"
"8745",2098,564,"C"
"8746",2252,210,"B"
"8747",2945,11,"A"
"8748",1832,629,"D"
"8749",2002,473,"C"
"8750",2052,454,"C"
"8751",2569,154,"A"
"8752",1727,751,"D"
"8753",1561,939,"E"
"8754",2138,244,"B"
"8755",2095,496,"C"
"8756",2115,546,"C"
"8757",1778,620,"D"
"8758",1779,675,"D"
"8759",2000,426,"C"
"8760",2586,20,"A"
"8761",777,907,"E"
"8762",1947,579,"C"
"8763",2101,422,"C"
"8764",1388,850,"E"
"8765",2322,245,"B"
"8766",1915,403,"C"
"8767",1087,875,"E"
"8768",1657,628,"D"
"8769",2053,500,"C"
"8770",2186,257,"B"
"8771",2653,175,"A"
"8772",2357,284,"B"
"8773",1055,806,"E"
"8774",1715,789,"D"
"8775",2200,246,"B"
"8776",1592,720,"D"
"8777",2252,228,"B"
"8778",1792,744,"D"
"8779",2067,447,"C"
"8780",2031,472,"C"
"8781",1450,944,"E"
"8782",1466,831,"E"
"8783",2132,247,"B"
"8784",1748,678,"D"
"8785",1594,610,"D"
"8786",1154,984,"E"
"8787",2019,458,"C"
"8788",1427,905,"E"
"8789",1966,581,"C"
"8790",1871,458,"C"
"8791",2013,537,"C"
"8792",1782,771,"D"
"8793",1468,841,"E"
"8794",2310,247,"B"
"8795",1388,927,"E"
"8796",1760,601,"D"
"8797",2156,366,"B"
"8798",2384,281,"B"
"8799",1702,687,"D"
"8800",2013,514,"C"
"8801",1808,772,"D"
"8802",3484,58,"A"
"8803",1558,891,"E"
"8804",1998,568,"C"
"8805",2288,245,"B"
"8806",1412,842,"E"
"8807",1551,820,"E"
"8808",2403,346,"B"
"8809",1259,871,"E"
"8810",2400,202,"B"
"8811",2170,388,"B"
"8812",2495,44,"A"
"8813",1779,604,"D"
"8814",2645,40,"A"
"8815",2268,232,"B"
"8816",1377,807,"E"
"8817",3073,134,"A"
"8818",2689,157,"A"
"8819",2495,141,"A"
"8820",1450,949,"E"
"8821",2101,578,"C"
"8822",2039,573,"C"
"8823",2349,382,"B"
"8824",1259,949,"E"
"8825",2368,313,"B"
"8826",1869,508,"C"
"8827",2820,167,"A"
"8828",754,910,"E"
"8829",2134,314,"B"
"8830",2368,364,"B"
"8831",1732,665,"D"
"8832",1719,710,"D"
"8833",2457,163,"A"
"8834",1593,783,"D"
"8835",2892,82,"A"
"8836",2000,509,"C"
"8837",1122,819,"E"
"8838",2230,288,"B"
"8839",1850,717,"D"
"8840",1503,925,"E"
"8841",1331,993,"E"
"8842",2062,486,"C"
"8843",1995,403,"C"
"8844",2442,106,"A"
"8845",2558,22,"A"
"8846",2030,455,"C"
"8847",1128,958,"E"
"8848",1656,786,"D"
"8849",2437,148,"A"
"8850",1481,811,"E"
"8851",3085,16,"A"
"8852",1905,457,"C"
"8853",2258,210,"B"
"8854",1914,495,"C"
"8855",1838,784,"D"
"8856",927,846,"E"
"8857",2424,156,"A"
"8858",1760,663,"D"
"8859",2144,271,"B"
"8860",2272,316,"B"
"8861",1134,981,"E"
"8862",1700,607,"D"
"8863",1692,607,"D"
"8864",725,903,"E"
"8865",1641,611,"D"
"8866",2263,285,"B"
"8867",2799,21,"A"
"8868",2349,366,"B"
"8869",1216,900,"E"
"8870",2276,290,"B"
"8871",1387,913,"E"
"8872",1853,749,"D"
"8873",2473,113,"A"
"8874",2356,397,"B"
"8875",1220,891,"E"
"8876",997,807,"E"
"8877",2069,452,"C"
"8878",2681,181,"A"
"8879",2412,121,"A"
"8880",1768,792,"D"
"8881",2736,36,"A"
"8882",2386,239,"B"
"8883",1582,645,"D"
"8884",1833,741,"D"
"8885",2145,268,"B"
"8886",1577,770,"D"
"8887",2648,41,"A"
"8888",2386,330,"B"
"8889",1451,834,"E"
"8890",1555,906,"E"
"8891",1491,821,"E"
"8892",1802,719,"D"
"8893",2540,151,"A"
"8894",2271,211,"B"
"8895",1302,943,"E"
"8896",2027,469,"C"
"8897",2152,354,"B"
"8898",2418,95,"A"
"8899",2187,235,"B"
"8900",2150,376,"B"
"8901",2242,313,"B"
"8902",1693,687,"D"
"8903",1987,430,"C"
"8904",1167,981,"E"
"8905",2393,311,"B"
"8906",2056,529,"C"
"8907",2147,345,"B"
"8908",2269,224,"B"
"8909",1661,642,"D"
"8910",3035,198,"A"
"8911",1796,668,"D"
"8912",2033,456,"C"
"8913",1985,517,"C"
"8914",3374,152,"A"
"8915",1390,940,"E"
"8916",2070,487,"C"
"8917",1913,513,"C"
"8918",1213,959,"E"
"8919",2910,19,"A"
"8920",2571,105,"A"
"8921",2076,447,"C"
"8922",2152,281,"B"
"8923",2297,315,"B"
"8924",2397,232,"B"
"8925",1835,695,"D"
"8926",2340,206,"B"
"8927",2473,111,"A"
"8928",1797,651,"D"
"8929",1605,651,"D"
"8930",2772,54,"A"
"8931",1628,781,"D"
"8932",2068,416,"C"
"8933",2116,441,"C"
"8934",2700,167,"A"
"8935",2103,517,"C"
"8936",1636,759,"D"
"8937",1813,601,"D"
"8938",1523,974,"E"
"8939",1881,583,"C"
"8940",2755,110,"A"
"8941",2604,76,"A"
"8942",2423,107,"A"
"8943",2536,84,"A"
"8944",1876,439,"C"
"8945",2370,208,"B"
"8946",1178,811,"E"
"8947",1964,507,"C"
"8948",2165,215,"B"
"8949",1440,916,"E"
"8950",2300,349,"B"
"8951",2118,212,"B"
"8952",1928,512,"C"
"8953",2112,521,"C"
"8954",1810,618,"D"
"8955",2093,481,"C"
"8956",1708,768,"D"
"8957",3462,187,"A"
"8958",2954,110,"A"
"8959",2107,480,"C"
"8960",2088,419,"C"
"8961",2460,154,"A"
"8962",1299,875,"E"
"8963",1701,700,"D"
"8964",1200,922,"E"
"8965",1640,767,"D"
"8966",2747,34,"A"
"8967",2879,135,"A"
"8968",1549,961,"E"
"8969",2314,248,"B"
"8970",2164,298,"B"
"8971",2045,495,"C"
"8972",2041,469,"C"
"8973",2595,111,"A"
"8974",1421,893,"E"
"8975",1018,827,"E"
"8976",1970,515,"C"
"8977",1814,754,"D"
"8978",1926,417,"C"
"8979",1797,799,"D"
"8980",1829,756,"D"
"8981",2706,144,"A"
"8982",2101,512,"C"
"8983",1798,737,"D"
"8984",1628,740,"D"
"8985",2532,43,"A"
"8986",1923,549,"C"
"8987",2822,60,"A"
"8988",1600,721,"D"
"8989",1978,466,"C"
"8990",1564,928,"E"
"8991",2497,191,"A"
"8992",1729,604,"D"
"8993",2031,586,"C"
"8994",2790,97,"A"
"8995",2332,215,"B"
"8996",1862,620,"D"
"8997",2052,566,"C"
"8998",2373,225,"B"
"8999",1613,699,"D"
"9000",2034,589,"C"
"9001",2460,72,"A"
"9002",2426,189,"A"
"9003",1756,796,"D"
"9004",2606,44,"A"
"9005",2009,430,"C"
"9006",1741,782,"D"
"9007",964,851,"E"
"9008",2474,63,"A"
"9009",2488,89,"A"
"9010",1740,710,"D"
"9011",1773,619,"D"
"9012",2037,451,"C"
"9013",2134,371,"B"
"9014",752,843,"E"
"9015",1814,716,"D"
"9016",2398,392,"B"
"9017",1760,790,"D"
"9018",1932,487,"C"
"9019",2721,81,"A"
"9020",1892,538,"C"
"9021",1883,449,"C"
"9022",1176,970,"E"
"9023",1968,599,"C"
"9024",2775,62,"A"
"9025",2782,33,"A"
"9026",1900,500,"C"
"9027",2621,192,"A"
"9028",2355,312,"B"
"9029",1773,626,"D"
"9030",2234,373,"B"
"9031",2002,535,"C"
"9032",1202,985,"E"
"9033",2167,305,"B"
"9034",1571,979,"E"
"9035",2606,133,"A"
"9036",2399,236,"B"
"9037",1913,537,"C"
"9038",1414,991,"E"
"9039",3159,121,"A"
"9040",1851,658,"D"
"9041",1450,889,"E"
"9042",1971,570,"C"
"9043",2200,390,"B"
"9044",2014,461,"C"
"9045",2948,126,"A"
"9046",2187,287,"B"
"9047",1889,425,"C"
"9048",1829,795,"D"
"9049",1076,979,"E"
"9050",2611,32,"A"
"9051",2332,264,"B"
"9052",1192,839,"E"
"9053",1645,799,"D"
"9054",1310,956,"E"
"9055",2160,306,"B"
"9056",2243,202,"B"
"9057",2248,357,"B"
"9058",934,926,"E"
"9059",2369,300,"B"
"9060",1753,789,"D"
"9061",1999,519,"C"
"9062",2603,44,"A"
"9063",2041,570,"C"
"9064",1365,964,"E"
"9065",2328,354,"B"
"9066",2382,361,"B"
"9067",1711,668,"D"
"9068",2251,388,"B"
"9069",2332,248,"B"
"9070",2584,15,"A"
"9071",1994,443,"C"
"9072",1800,636,"D"
"9073",1288,838,"E"
"9074",1851,626,"D"
"9075",1257,960,"E"
"9076",1495,924,"E"
"9077",2344,278,"B"
"9078",1701,679,"D"
"9079",2802,146,"A"
"9080",1516,969,"E"
"9081",2063,562,"C"
"9082",2058,420,"C"
"9083",1575,749,"D"
"9084",2149,238,"B"
"9085",1973,584,"C"
"9086",1654,724,"D"
"9087",1747,630,"D"
"9088",2343,355,"B"
"9089",2423,36,"A"
"9090",1806,636,"D"
"9091",2761,9,"A"
"9092",1847,606,"D"
"9093",2208,350,"B"
"9094",2175,368,"B"
"9095",2636,69,"A"
"9096",2864,63,"A"
"9097",1585,658,"D"
"9098",2199,218,"B"
"9099",1753,781,"D"
"9100",1953,504,"C"
"9101",1477,977,"E"
"9102",1999,518,"C"
"9103",2265,248,"B"
"9104",1772,617,"D"
"9105",1458,950,"E"
"9106",2523,149,"A"
"9107",2068,489,"C"
"9108",1998,524,"C"
"9109",2257,284,"B"
"9110",1185,896,"E"
"9111",1990,592,"C"
"9112",1585,673,"D"
"9113",2190,281,"B"
"9114",2443,82,"A"
"9115",2499,40,"A"
"9116",1943,490,"C"
"9117",2464,18,"A"
"9118",1274,828,"E"
"9119",2283,214,"B"
"9120",2628,168,"A"
"9121",2059,506,"C"
"9122",3196,101,"A"
"9123",1326,914,"E"
"9124",1822,731,"D"
"9125",2485,65,"A"
"9126",1843,789,"D"
"9127",1189,920,"E"
"9128",1461,859,"E"
"9129",2661,167,"A"
"9130",2439,106,"A"
"9131",1995,599,"C"
"9132",1142,983,"E"
"9133",1787,766,"D"
"9134",1807,794,"D"
"9135",2284,375,"B"
"9136",1624,601,"D"
"9137",2023,555,"C"
"9138",2840,181,"A"
"9139",2592,28,"A"
"9140",2283,316,"B"
"9141",1255,967,"E"
"9142",2227,223,"B"
"9143",1800,603,"D"
"9144",2090,450,"C"
"9145",1034,851,"E"
"9146",1742,715,"D"
"9147",2349,242,"B"
"9148",2043,555,"C"
"9149",2280,338,"B"
"9150",1658,756,"D"
"9151",1928,541,"C"
"9152",1979,460,"C"
"9153",2661,163,"A"
"9154",1614,694,"D"
"9155",1992,578,"C"
"9156",1392,895,"E"
"9157",2506,167,"A"
"9158",1845,641,"D"
"9159",2140,385,"B"
"9160",2185,397,"B"
"9161",2165,210,"B"
"9162",2308,236,"B"
"9163",2375,249,"B"
"9164",2224,390,"B"
"9165",2284,309,"B"
"9166",2460,86,"A"
"9167",1510,916,"E"
"9168",3103,146,"A"
"9169",2321,271,"B"
"9170",1396,812,"E"
"9171",1640,768,"D"
"9172",2238,374,"B"
"9173",1666,602,"D"
"9174",2921,170,"A"
"9175",2328,255,"B"
"9176",1888,461,"C"
"9177",1971,477,"C"
"9178",1912,402,"C"
"9179",2246,277,"B"
"9180",1730,740,"D"
"9181",2515,81,"A"
"9182",2006,425,"C"
"9183",1464,954,"E"
"9184",2664,173,"A"
"9185",2324,267,"B"
"9186",2567,139,"A"
"9187",1806,784,"D"
"9188",1803,774,"D"
"9189",1634,621,"D"
"9190",1843,690,"D"
"9191",2366,213,"B"
"9192",1833,794,"D"
"9193",1159,992,"E"
"9194",1115,938,"E"
"9195",2073,431,"C"
"9196",2132,312,"B"
"9197",1600,681,"D"
"9198",1873,403,"C"
"9199",1940,452,"C"
"9200",2200,344,"B"
"9201",2412,82,"A"
"9202",1806,696,"D"
"9203",1488,869,"E"
"9204",2210,307,"B"
"9205",3082,122,"A"
"9206",1490,864,"E"
"9207",1314,990,"E"
"9208",1846,626,"D"
"9209",2316,257,"B"
"9210",2401,317,"B"
"9211",1170,998,"E"
"9212",2564,32,"A"
"9213",2660,147,"A"
"9214",2286,209,"B"
"9215",2355,355,"B"
"9216",2109,585,"C"
"9217",1910,594,"C"
"9218",2566,137,"A"
"9219",2311,327,"B"
"9220",2307,363,"B"
"9221",1523,986,"E"
"9222",2211,392,"B"
"9223",1655,753,"D"
"9224",1564,817,"E"
"9225",1239,996,"E"
"9226",1204,906,"E"
"9227",2190,271,"B"
"9228",1952,415,"C"
"9229",2428,103,"A"
"9230",2513,9,"A"
"9231",1924,441,"C"
"9232",2777,39,"A"
"9233",2531,170,"A"
"9234",2038,525,"C"
"9235",2159,366,"B"
"9236",1422,959,"E"
"9237",931,919,"E"
"9238",1690,719,"D"
"9239",1243,822,"E"
"9240",2575,108,"A"
"9241",2849,161,"A"
"9242",1375,806,"E"
"9243",2211,261,"B"
"9244",1301,869,"E"
"9245",2312,249,"B"
"9246",2917,158,"A"
"9247",1657,647,"D"
"9248",1163,804,"E"
"9249",1412,905,"E"
"9250",1677,624,"D"
"9251",1915,440,"C"
"9252",1994,455,"C"
"9253",1610,730,"D"
"9254",2018,483,"C"
"9255",2506,36,"A"
"9256",2073,430,"C"
"9257",1226,969,"E"
"9258",1882,505,"C"
"9259",1759,643,"D"
"9260",2136,304,"B"
"9261",2334,232,"B"
"9262",1965,456,"C"
"9263",2158,249,"B"
"9264",1485,843,"E"
"9265",1591,749,"D"
"9266",1342,999,"E"
"9267",1047,912,"E"
"9268",2541,109,"A"
"9269",2227,376,"B"
"9270",2099,586,"C"
"9271",1537,840,"E"
"9272",1920,538,"C"
"9273",1805,695,"D"
"9274",1080,1000,"E"
"9275",1289,899,"E"
"9276",3108,154,"A"
"9277",2940,167,"A"
"9278",1699,778,"D"
"9279",1056,890,"E"
"9280",2207,251,"B"
"9281",1508,865,"E"
"9282",2030,529,"C"
"9283",2013,407,"C"
"9284",2431,99,"A"
"9285",1989,567,"C"
"9286",2915,190,"A"
"9287",1305,906,"E"
"9288",1059,833,"E"
"9289",2286,379,"B"
"9290",1818,782,"D"
"9291",2089,447,"C"
"9292",3192,8,"A"
"9293",1861,672,"D"
"9294",1216,924,"E"
"9295",1732,796,"D"
"9296",1225,876,"E"
"9297",2004,454,"C"
"9298",2518,124,"A"
"9299",2212,321,"B"
"9300",1861,695,"D"
"9301",2947,103,"A"
"9302",2617,188,"A"
"9303",1695,687,"D"
"9304",2506,186,"A"
"9305",1842,679,"D"
"9306",2553,41,"A"
"9307",1796,636,"D"
"9308",1754,754,"D"
"9309",2281,330,"B"
"9310",1895,494,"C"
"9311",2220,391,"B"
"9312",2903,79,"A"
"9313",1487,968,"E"
"9314",2499,60,"A"
"9315",2586,75,"A"
"9316",1341,822,"E"
"9317",2509,101,"A"
"9318",2590,56,"A"
"9319",2413,60,"A"
"9320",2641,77,"A"
"9321",2256,290,"B"
"9322",3529,143,"A"
"9323",2526,173,"A"
"9324",1583,688,"D"
"9325",2393,284,"B"
"9326",1695,790,"D"
"9327",1496,827,"E"
"9328",1859,784,"D"
"9329",1138,979,"E"
"9330",2117,570,"C"
"9331",1276,933,"E"
"9332",1462,877,"E"
"9333",2509,31,"A"
"9334",2067,505,"C"
"9335",1960,478,"C"
"9336",2683,175,"A"
"9337",2237,348,"B"
"9338",1841,750,"D"
"9339",1159,953,"E"
"9340",1451,999,"E"
"9341",1291,924,"E"
"9342",1809,702,"D"
"9343",2363,360,"B"
"9344",1920,501,"C"
"9345",1912,421,"C"
"9346",2357,220,"B"
"9347",1333,873,"E"
"9348",2376,217,"B"
"9349",774,861,"E"
"9350",2541,192,"A"
"9351",2869,84,"A"
"9352",1771,612,"D"
"9353",2743,5,"A"
"9354",2654,79,"A"
"9355",1434,830,"E"
"9356",2026,419,"C"
"9357",2198,272,"B"
"9358",3047,16,"A"
"9359",2289,203,"B"
"9360",1705,794,"D"
"9361",2038,595,"C"
"9362",2331,365,"B"
"9363",862,966,"E"
"9364",1773,692,"D"
"9365",1449,858,"E"
"9366",2329,325,"B"
"9367",2164,397,"B"
"9368",2079,430,"C"
"9369",2085,515,"C"
"9370",2233,343,"B"
"9371",1869,459,"C"
"9372",1506,825,"E"
"9373",2639,114,"A"
"9374",2287,367,"B"
"9375",1505,810,"E"
"9376",2524,128,"A"
"9377",2030,476,"C"
"9378",2058,405,"C"
"9379",1532,879,"E"
"9380",1733,613,"D"
"9381",2370,396,"B"
"9382",2495,47,"A"
"9383",2083,543,"C"
"9384",2445,79,"A"
"9385",1761,689,"D"
"9386",1649,604,"D"
"9387",1586,633,"D"
"9388",2640,195,"A"
"9389",1949,490,"C"
"9390",2521,29,"A"
"9391",2097,591,"C"
"9392",1772,702,"D"
"9393",2402,245,"B"
"9394",1792,606,"D"
"9395",2089,584,"C"
"9396",1833,734,"D"
"9397",1403,821,"E"
"9398",2150,236,"B"
"9399",2142,232,"B"
"9400",2066,496,"C"
"9401",2048,538,"C"
"9402",2670,194,"A"
"9403",1684,718,"D"
"9404",2291,379,"B"
"9405",1582,637,"D"
"9406",2106,597,"C"
"9407",1649,667,"D"
"9408",2276,281,"B"
"9409",2029,495,"C"
"9410",2310,297,"B"
"9411",1851,607,"D"
"9412",2194,284,"B"
"9413",1690,689,"D"
"9414",2030,522,"C"
"9415",1425,802,"E"
"9416",1956,531,"C"
"9417",2865,101,"A"
"9418",2422,25,"A"
"9419",1391,885,"E"
"9420",1835,706,"D"
"9421",1936,475,"C"
"9422",2554,49,"A"
"9423",2814,82,"A"
"9424",2400,351,"B"
"9425",2321,396,"B"
"9426",3372,15,"A"
"9427",2666,38,"A"
"9428",1606,657,"D"
"9429",2897,157,"A"
"9430",1786,738,"D"
"9431",1399,864,"E"
"9432",1328,928,"E"
"9433",2505,148,"A"
"9434",2091,541,"C"
"9435",2125,391,"B"
"9436",3016,48,"A"
"9437",1600,713,"D"
"9438",1798,762,"D"
"9439",2459,12,"A"
"9440",1631,753,"D"
"9441",2090,493,"C"
"9442",1774,700,"D"
"9443",1800,777,"D"
"9444",1677,659,"D"
"9445",1368,913,"E"
"9446",1705,687,"D"
"9447",1619,658,"D"
"9448",2810,155,"A"
"9449",1865,574,"C"
"9450",2158,330,"B"
"9451",2335,375,"B"
"9452",2066,574,"C"
"9453",1759,685,"D"
"9454",1908,427,"C"
"9455",3138,200,"A"
"9456",942,874,"E"
"9457",2530,173,"A"
"9458",2007,551,"C"
"9459",1708,637,"D"
"9460",1859,797,"D"
"9461",1602,672,"D"
"9462",2042,421,"C"
"9463",2151,318,"B"
"9464",2290,398,"B"
"9465",2296,224,"B"
"9466",1558,875,"E"
"9467",2239,302,"B"
"9468",1491,892,"E"
"9469",2014,427,"C"
"9470",2637,176,"A"
"9471",1820,654,"D"
"9472",2451,146,"A"
"9473",1468,895,"E"
"9474",2039,426,"C"
"9475",1529,805,"E"
"9476",1708,746,"D"
"9477",2225,379,"B"
"9478",2163,327,"B"
"9479",1025,812,"E"
"9480",2380,255,"B"
"9481",1346,861,"E"
"9482",2005,526,"C"
"9483",1904,445,"C"
"9484",2475,131,"A"
"9485",877,893,"E"
"9486",1812,677,"D"
"9487",2032,403,"C"
"9488",1064,836,"E"
"9489",2024,421,"C"
"9490",2562,181,"A"
"9491",3049,127,"A"
"9492",1932,484,"C"
"9493",1822,605,"D"
"9494",1465,972,"E"
"9495",2603,89,"A"
"9496",2315,323,"B"
"9497",1166,866,"E"
"9498",1723,747,"D"
"9499",830,892,"E"
"9500",1420,985,"E"
"9501",2275,264,"B"
"9502",2790,38,"A"
"9503",2533,61,"A"
"9504",1837,641,"D"
"9505",2043,490,"C"
"9506",1163,814,"E"
"9507",3245,22,"A"
"9508",2002,453,"C"
"9509",1754,693,"D"
"9510",1126,827,"E"
"9511",1467,982,"E"
"9512",2219,303,"B"
"9513",1846,669,"D"
"9514",1857,721,"D"
"9515",2005,402,"C"
"9516",2587,12,"A"
"9517",2994,166,"A"
"9518",1988,424,"C"
"9519",1579,773,"D"
"9520",1999,498,"C"
"9521",2562,52,"A"
"9522",1503,904,"E"
"9523",1590,679,"D"
"9524",1996,404,"C"
"9525",2775,107,"A"
"9526",2252,345,"B"
"9527",2287,393,"B"
"9528",1491,871,"E"
"9529",2831,77,"A"
"9530",2170,365,"B"
"9531",2662,124,"A"
"9532",1576,725,"D"
"9533",2074,416,"C"
"9534",2289,214,"B"
"9535",2309,297,"B"
"9536",2515,80,"A"
"9537",2495,112,"A"
"9538",1684,742,"D"
"9539",1212,935,"E"
"9540",2465,98,"A"
"9541",2252,252,"B"
"9542",2203,339,"B"
"9543",2438,20,"A"
"9544",2100,545,"C"
"9545",1972,555,"C"
"9546",2012,599,"C"
"9547",1711,723,"D"
"9548",2879,143,"A"
"9549",2185,357,"B"
"9550",1890,502,"C"
"9551",2975,114,"A"
"9552",1903,461,"C"
"9553",1572,709,"D"
"9554",2190,369,"B"
"9555",2300,322,"B"
"9556",1454,947,"E"
"9557",1875,591,"C"
"9558",1401,932,"E"
"9559",2764,119,"A"
"9560",1082,920,"E"
"9561",1264,914,"E"
"9562",1912,511,"C"
"9563",2230,376,"B"
"9564",2573,150,"A"
"9565",1336,959,"E"
"9566",1686,665,"D"
"9567",1430,818,"E"
"9568",2140,374,"B"
"9569",1956,476,"C"
"9570",1960,441,"C"
"9571",1406,809,"E"
"9572",1840,716,"D"
"9573",1445,955,"E"
"9574",2180,237,"B"
"9575",1785,740,"D"
"9576",1227,928,"E"
"9577",2042,449,"C"
"9578",3043,2,"A"
"9579",1340,819,"E"
"9580",1992,541,"C"
"9581",1766,606,"D"
"9582",1919,487,"C"
"9583",2768,87,"A"
"9584",1430,936,"E"
"9585",2155,400,"B"
"9586",1444,944,"E"
"9587",2199,341,"B"
"9588",2681,112,"A"
"9589",1755,687,"D"
"9590",1175,807,"E"
"9591",2126,217,"B"
"9592",1157,984,"E"
"9593",2092,590,"C"
"9594",1921,471,"C"
"9595",1580,776,"D"
"9596",1924,538,"C"
"9597",1521,945,"E"
"9598",2026,561,"C"
"9599",1151,834,"E"
"9600",2082,403,"C"
"9601",2692,35,"A"
"9602",1234,882,"E"
"9603",951,832,"E"
"9604",2788,178,"A"
"9605",1291,892,"E"
"9606",1502,900,"E"
"9607",2057,455,"C"
"9608",3029,143,"A"
"9609",2336,365,"B"
"9610",2659,172,"A"
"9611",1790,756,"D"
"9612",2023,509,"C"
"9613",2075,599,"C"
"9614",2044,594,"C"
"9615",2572,150,"A"
"9616",1232,806,"E"
"9617",1559,855,"E"
"9618",1756,676,"D"
"9619",2417,184,"A"
"9620",1652,664,"D"
"9621",1317,940,"E"
"9622",1300,875,"E"
"9623",2434,100,"A"
"9624",2136,378,"B"
"9625",2694,157,"A"
"9626",1682,697,"D"
"9627",2141,248,"B"
"9628",1686,762,"D"
"9629",2354,348,"B"
"9630",1889,578,"C"
"9631",1991,581,"C"
"9632",1970,577,"C"
"9633",2057,583,"C"
"9634",1998,430,"C"
"9635",2186,213,"B"
"9636",2226,384,"B"
"9637",2599,194,"A"
"9638",2009,426,"C"
"9639",1999,447,"C"
"9640",2153,284,"B"
"9641",1468,840,"E"
"9642",2213,379,"B"
"9643",2180,378,"B"
"9644",1111,811,"E"
"9645",1776,639,"D"
"9646",1508,959,"E"
"9647",2371,379,"B"
"9648",1585,679,"D"
"9649",2401,297,"B"
"9650",1790,626,"D"
"9651",1251,809,"E"
"9652",1690,744,"D"
"9653",1644,745,"D"
"9654",904,867,"E"
"9655",2048,580,"C"
"9656",2692,91,"A"
"9657",2402,395,"B"
"9658",1654,765,"D"
"9659",2552,168,"A"
"9660",2204,349,"B"
"9661",2376,230,"B"
"9662",1618,769,"D"
"9663",2317,306,"B"
"9664",1145,868,"E"
"9665",2265,360,"B"
"9666",2862,133,"A"
"9667",2216,215,"B"
"9668",3634,187,"A"
"9669",3055,31,"A"
"9670",2182,204,"B"
"9671",2000,541,"C"
"9672",1731,751,"D"
"9673",981,993,"E"
"9674",2144,342,"B"
"9675",1521,892,"E"
"9676",1972,591,"C"
"9677",1661,633,"D"
"9678",2104,498,"C"
"9679",1184,901,"E"
"9680",2074,441,"C"
"9681",2246,359,"B"
"9682",1668,717,"D"
"9683",1551,970,"E"
"9684",3103,140,"A"
"9685",1954,559,"C"
"9686",1312,813,"E"
"9687",2597,172,"A"
