"","matricula","carrera","genero","promedio","edad","peso","altura"
"4330",4330,"TIC","F",84.9,21,56.66,156.66
"4331",4331,"ARQUITECTURA","M",85,21,79.79,179.79
"4332",4332,"SISTEMAS","F",83.91,20,62.33,162.33
"4333",4333,"SISTEMAS","F",80.11,19,60.75,160.75
"4334",4334,"INDUSTRIAL","M",87.5,21,75.98,175.98
"4335",4335,"ELECTRONICA","M",89.72,22,77.61,177.61
"4336",4336,"ARQUITECTURA","M",87.52,21,73.49,173.49
"4337",4337,"TIC","F",88.22,22,56.97,156.97
"4338",4338,"CIVIL","M",90.1,22,80.68,180.68
"4339",4339,"INDUSTRIAL","F",86.67,21,61.29,161.29
"4340",4340,"SISTEMAS","F",89,22,62.41,162.41
"4341",4341,"QUIMICA","F",85.91,21,54.99,154.99
"4342",4342,"TIC","F",81.05,20,60.45,160.45
"4343",4343,"INDUSTRIAL","M",85.47,21,77.85,177.85
"4344",4344,"ADMINISTRACION","M",85.53,21,81.18,181.18
"4345",4345,"CIVIL","M",93.66,23,80.87,180.87
"4346",4346,"INFORMATICA","F",83.71,20,59.39,159.39
"4347",4347,"QUIMICA","F",88.18,22,58.29,158.29
"4348",4348,"CIVIL","M",85.06,21,78.51,178.51
"4349",4349,"ADMINISTRACION","M",83.52,20,72.74,172.74
"4350",4350,"QUIMICA","F",85.32,21,60.21,160.21
"4351",4351,"MECANICA","F",90.55,22,55.1,155.1
"4352",4352,"INFORMATICA","F",86.04,21,65.33,165.33
"4353",4353,"BIOQUIMICA","M",82.11,20,80.22,180.22
"4354",4354,"ADMINISTRACION","M",88.97,22,79.44,179.44
"4355",4355,"TIC","F",87.09,21,54.98,154.98
"4356",4356,"MECANICA","F",87.17,21,57.02,157.02
"4357",4357,"MECANICA","F",86.91,21,56.27,156.27
"4358",4358,"ELECTRICA","M",87.11,21,73.01,173.01
"4359",4359,"ELECTRICA","M",84.95,21,84.4,184.4
"4360",4360,"ELECTRICA","M",87.79,22,79.61,179.61
"4361",4361,"ELECTRICA","M",81.97,20,80.95,180.95
"4362",4362,"CIVIL","M",90.42,22,82.99,182.99
"4363",4363,"SISTEMAS","F",84.43,21,61.6,161.6
"4364",4364,"TIC","F",86.41,21,57.13,157.13
"4365",4365,"ADMINISTRACION","M",90.71,22,82.07,182.07
"4366",4366,"BIOQUIMICA","M",82.33,20,82.03,182.03
"4367",4367,"BIOQUIMICA","M",86.13,21,83.29,183.29
"4368",4368,"QUIMICA","F",88.02,22,58.55,158.55
"4369",4369,"MECANICA","F",88.06,22,61.43,161.43
"4370",4370,"SISTEMAS","F",84.78,21,55,155
"4371",4371,"SISTEMAS","F",82.45,20,55.72,155.72
"4372",4372,"ARQUITECTURA","M",88.13,22,81.29,181.29
"4373",4373,"ARQUITECTURA","M",82.78,20,74.67,174.67
"4374",4374,"ARQUITECTURA","M",85.98,21,77.35,177.35
"4375",4375,"INFORMATICA","F",86.78,21,59.62,159.62
"4376",4376,"INDUSTRIAL","M",86.69,21,82.67,182.67
"4377",4377,"ADMINISTRACION","M",86.62,21,76.92,176.92
"4378",4378,"ELECTRONICA","M",86.99,21,84.49,184.49
"4379",4379,"CIVIL","M",86.83,21,82.26,182.26
"4380",4380,"MECANICA","F",88.16,22,57.87,157.87
"4381",4381,"TIC","F",81.12,20,61.88,161.88
"4382",4382,"MECATRONICA","F",87.99,22,59.36,159.36
"4383",4383,"SISTEMAS","F",90.63,22,62.97,162.97
"4384",4384,"ARQUITECTURA","M",84.4,21,76.77,176.77
"4385",4385,"ELECTRONICA","M",85.33,21,82.73,182.73
"4386",4386,"TIC","F",78.78,19,62.59,162.59
"4387",4387,"BIOQUIMICA","M",79.39,19,72.78,172.78
"4388",4388,"ELECTRICA","M",90.89,22,80.36,180.36
"4389",4389,"MECANICA","F",87.83,22,62.99,162.99
"4390",4390,"ELECTRONICA","M",88.23,22,74.41,174.41
"4391",4391,"QUIMICA","F",89.12,22,60.04,160.04
"4392",4392,"QUIMICA","F",85.16,21,62.42,162.42
"4393",4393,"SISTEMAS","F",90.86,22,60.82,160.82
"4394",4394,"TIC","F",89.8,22,61.17,161.17
"4395",4395,"MECANICA","F",84.04,20,59.03,159.03
"4396",4396,"ELECTRONICA","M",87.08,21,79.62,179.62
"4397",4397,"INDUSTRIAL","F",87.71,21,62.8,162.8
"4398",4398,"INDUSTRIAL","F",81.11,20,58.63,158.63
"4399",4399,"TIC","F",86.38,21,59.94,159.94
"4400",4400,"CIVIL","M",87.41,21,81.02,181.02
"4401",4401,"SISTEMAS","F",83.09,20,61.83,161.83
"4402",4402,"ELECTRICA","M",87.55,21,80.57,180.57
"4403",4403,"SISTEMAS","F",84.73,21,62.8,162.8
"4404",4404,"TIC","F",87.87,22,61.36,161.36
"4405",4405,"CIVIL","M",83.2,20,80.89,180.89
"4406",4406,"MECATRONICA","F",84.32,21,59.31,159.31
"4407",4407,"ARQUITECTURA","M",82.5,20,79.95,179.95
"4408",4408,"MECATRONICA","F",86.41,21,63.33,163.33
"4409",4409,"CIVIL","M",80.13,19,79.94,179.94
"4410",4410,"ELECTRICA","M",86.6,21,83.73,183.73
"4411",4411,"TIC","F",83.65,20,58.44,158.44
"4412",4412,"TIC","F",83.54,20,62.57,162.57
"4413",4413,"ELECTRONICA","M",82.48,20,81.19,181.19
"4414",4414,"SISTEMAS","F",87.15,21,62.91,162.91
"4415",4415,"CIVIL","M",89.47,22,72.76,172.76
"4416",4416,"INFORMATICA","F",84.94,21,59.22,159.22
"4417",4417,"ARQUITECTURA","M",82.53,20,79.96,179.96
"4418",4418,"ELECTRONICA","M",90.48,22,75.64,175.64
"4419",4419,"CIVIL","M",81.36,20,78.9,178.9
"4420",4420,"BIOQUIMICA","M",85.87,21,81.88,181.88
"4421",4421,"BIOQUIMICA","M",85.26,21,81.09,181.09
"4422",4422,"ADMINISTRACION","M",88.41,22,74.74,174.74
"4423",4423,"CIVIL","M",85.84,21,83.32,183.32
"4424",4424,"ADMINISTRACION","M",89.14,22,76.73,176.73
"4425",4425,"INDUSTRIAL","F",90.75,22,57.4,157.4
"4426",4426,"CIVIL","M",88.11,22,81.4,181.4
"4427",4427,"ELECTRONICA","M",83.3,20,71.69,171.69
"4428",4428,"MECANICA","F",89.13,22,57.08,157.08
"4429",4429,"TIC","F",85.55,21,61.34,161.34
"4430",4430,"CIVIL","M",85.79,21,80.58,180.58
"4431",4431,"ARQUITECTURA","M",86.12,21,80.49,180.49
"4432",4432,"MECATRONICA","F",89.42,22,58.89,158.89
"4433",4433,"ARQUITECTURA","M",93.62,23,81.34,181.34
"4434",4434,"INFORMATICA","F",88.04,22,61.01,161.01
"4435",4435,"ADMINISTRACION","M",84.43,21,80.65,180.65
"4436",4436,"CIVIL","M",86.45,21,80.94,180.94
"4437",4437,"INDUSTRIAL","M",86.95,21,73.2,173.2
"4438",4438,"INFORMATICA","F",90.45,22,61.05,161.05
"4439",4439,"QUIMICA","F",84.56,21,61.02,161.02
"4440",4440,"INFORMATICA","F",87.31,21,59.74,159.74
"4441",4441,"TIC","F",84.08,20,61.72,161.72
"4442",4442,"CIVIL","M",85.51,21,78.46,178.46
"4443",4443,"ELECTRICA","M",87.69,21,80.53,180.53
"4444",4444,"QUIMICA","F",79.54,19,59.64,159.64
"4445",4445,"BIOQUIMICA","M",89.34,22,82.56,182.56
"4446",4446,"TIC","F",85.26,21,61.46,161.46
"4447",4447,"TIC","F",84.71,21,63.09,163.09
"4448",4448,"ELECTRONICA","M",81.29,20,80.85,180.85
"4449",4449,"MECANICA","F",86.36,21,57.79,157.79
"4450",4450,"MECANICA","F",89.16,22,58.51,158.51
"4451",4451,"ELECTRICA","M",90.15,22,71.86,171.86
"4452",4452,"QUIMICA","F",80.14,19,56.85,156.85
"4453",4453,"INDUSTRIAL","M",85.19,21,85.08,185.08
"4454",4454,"INDUSTRIAL","M",84.92,21,81.71,181.71
"4455",4455,"TIC","F",87.65,21,56.85,156.85
"4456",4456,"INDUSTRIAL","M",90.35,22,80.29,180.29
"4457",4457,"ELECTRONICA","M",83.56,20,80.08,180.08
"4458",4458,"ARQUITECTURA","M",88.12,22,77.8,177.8
"4459",4459,"INFORMATICA","F",82.21,20,61.21,161.21
"4460",4460,"INDUSTRIAL","M",83.2,20,77.28,177.28
"4461",4461,"SISTEMAS","F",91.22,23,64.63,164.63
"4462",4462,"INDUSTRIAL","F",84.91,21,59.33,159.33
"4463",4463,"CIVIL","M",79.41,19,80.26,180.26
"4464",4464,"ADMINISTRACION","M",85.74,21,80.6,180.6
"4465",4465,"ARQUITECTURA","M",86.89,21,77.4,177.4
"4466",4466,"INDUSTRIAL","F",81.38,20,56.87,156.87
"4467",4467,"INDUSTRIAL","M",93.88,23,75.91,175.91
"4468",4468,"BIOQUIMICA","M",86.51,21,81.4,181.4
"4469",4469,"TIC","F",84.5,21,59.96,159.96
"4470",4470,"MECATRONICA","F",82.23,20,58.38,158.38
"4471",4471,"ELECTRONICA","M",82.94,20,80.88,180.88
"4472",4472,"INDUSTRIAL","F",88.98,22,57.58,157.58
"4473",4473,"MECATRONICA","F",84.66,21,57.5,157.5
"4474",4474,"ELECTRONICA","M",91.85,23,76.75,176.75
"4475",4475,"CIVIL","M",81.62,20,77.94,177.94
"4476",4476,"MECANICA","F",85.49,21,60.01,160.01
"4477",4477,"BIOQUIMICA","M",80.25,19,77.99,177.99
"4478",4478,"BIOQUIMICA","M",84.84,21,78.8,178.8
"4479",4479,"MECANICA","F",90.55,22,63.3,163.3
"4480",4480,"ELECTRICA","M",85.14,21,81.61,181.61
"4481",4481,"ELECTRICA","M",89.02,22,74.59,174.59
"4482",4482,"MECANICA","F",89.25,22,58.49,158.49
"4483",4483,"SISTEMAS","F",87.69,21,63.15,163.15
"4484",4484,"CIVIL","M",84.66,21,76.93,176.93
"4485",4485,"SISTEMAS","F",87.38,21,58.61,158.61
"4486",4486,"MECANICA","F",89.53,22,63.03,163.03
"4487",4487,"ELECTRICA","M",85.03,21,75.02,175.02
"4488",4488,"CIVIL","M",86.79,21,79.68,179.68
"4489",4489,"INFORMATICA","F",80.51,19,59.55,159.55
"4490",4490,"INDUSTRIAL","F",86.43,21,56.59,156.59
"4491",4491,"SISTEMAS","F",86.11,21,59.13,159.13
"4492",4492,"MECATRONICA","F",91.81,23,60.49,160.49
"4493",4493,"QUIMICA","F",85.7,21,61.29,161.29
"4494",4494,"ADMINISTRACION","M",89.63,22,78.21,178.21
"4495",4495,"ELECTRICA","M",87.34,21,82.97,182.97
"4496",4496,"MECATRONICA","F",90.83,22,60.26,160.26
"4497",4497,"ELECTRICA","M",86.99,21,82.15,182.15
"4498",4498,"TIC","F",82.84,20,59.95,159.95
"4499",4499,"ELECTRICA","M",84.19,20,81.86,181.86
"4500",4500,"ELECTRONICA","M",83.88,20,76.17,176.17
"4501",4501,"TIC","F",91.4,23,57.04,157.04
"4502",4502,"BIOQUIMICA","M",83.47,20,83.01,183.01
"4503",4503,"BIOQUIMICA","M",80.79,19,82.72,182.72
"4504",4504,"CIVIL","M",84.04,20,83.35,183.35
"4505",4505,"CIVIL","M",78.71,19,78.89,178.89
"4506",4506,"MECATRONICA","F",87.84,22,59.71,159.71
"4507",4507,"ELECTRONICA","M",91.6,23,82.41,182.41
"4508",4508,"CIVIL","M",90.1,22,78.44,178.44
"4509",4509,"ADMINISTRACION","M",92.5,23,83.52,183.52
"4510",4510,"ARQUITECTURA","M",84.42,21,84.61,184.61
"4511",4511,"ELECTRICA","M",88.32,22,82.01,182.01
"4512",4512,"QUIMICA","F",81.56,20,64.06,164.06
"4513",4513,"ELECTRICA","M",84.63,21,78.99,178.99
"4514",4514,"QUIMICA","F",85.59,21,63.22,163.22
"4515",4515,"INDUSTRIAL","F",82.68,20,55.75,155.75
"4516",4516,"ARQUITECTURA","M",87.45,21,80.79,180.79
"4517",4517,"MECATRONICA","F",85.63,21,59.87,159.87
"4518",4518,"ADMINISTRACION","M",84.96,21,75.1,175.1
"4519",4519,"QUIMICA","F",87.07,21,60.14,160.14
"4520",4520,"CIVIL","M",86.88,21,82.15,182.15
"4521",4521,"SISTEMAS","F",86.61,21,60.44,160.44
"4522",4522,"SISTEMAS","F",82.28,20,60.52,160.52
"4523",4523,"ADMINISTRACION","M",86.36,21,75.6,175.6
"4524",4524,"MECATRONICA","F",81.8,20,60.71,160.71
"4525",4525,"QUIMICA","F",87.49,21,61.91,161.91
"4526",4526,"ARQUITECTURA","M",78.33,19,79.05,179.05
"4527",4527,"SISTEMAS","F",95.48,24,53.3,153.3
"4528",4528,"ELECTRICA","M",86.92,21,80.39,180.39
"4529",4529,"INDUSTRIAL","F",80.74,19,54.72,154.72
"4530",4530,"SISTEMAS","F",85.98,21,58.19,158.19
"4531",4531,"TIC","F",77.54,19,58.09,158.09
"4532",4532,"INFORMATICA","F",87.04,21,62.53,162.53
"4533",4533,"MECATRONICA","F",78.15,19,61.58,161.58
"4534",4534,"MECANICA","F",84.54,21,61.86,161.86
"4535",4535,"ELECTRONICA","M",85.58,21,78.89,178.89
"4536",4536,"SISTEMAS","F",84.69,21,60.43,160.43
"4537",4537,"CIVIL","M",83.09,20,81.16,181.16
"4538",4538,"QUIMICA","F",88.36,22,57.53,157.53
"4539",4539,"SISTEMAS","F",88.85,22,62.06,162.06
"4540",4540,"ELECTRONICA","M",80.39,19,79.22,179.22
"4541",4541,"ARQUITECTURA","M",85.69,21,81.79,181.79
"4542",4542,"QUIMICA","F",82,20,61.15,161.15
"4543",4543,"ELECTRONICA","M",83.46,20,77.89,177.89
"4544",4544,"BIOQUIMICA","M",89,22,78.79,178.79
"4545",4545,"ADMINISTRACION","M",80.33,19,77.47,177.47
"4546",4546,"ARQUITECTURA","M",88.17,22,78.05,178.05
"4547",4547,"ARQUITECTURA","M",83.8,20,74.64,174.64
"4548",4548,"CIVIL","M",86.28,21,82.51,182.51
"4549",4549,"INFORMATICA","F",90.81,22,59.53,159.53
"4550",4550,"BIOQUIMICA","M",86.44,21,74.95,174.95
"4551",4551,"ELECTRONICA","M",83.3,20,85.07,185.07
"4552",4552,"ELECTRICA","M",89.13,22,77.49,177.49
"4553",4553,"ARQUITECTURA","M",83.75,20,84.19,184.19
"4554",4554,"ELECTRONICA","M",90.84,22,84.06,184.06
"4555",4555,"ELECTRONICA","M",90.03,22,79.17,179.17
"4556",4556,"ADMINISTRACION","M",87.51,21,81.25,181.25
"4557",4557,"MECANICA","F",87.01,21,57.32,157.32
"4558",4558,"CIVIL","M",85.04,21,81.69,181.69
"4559",4559,"MECATRONICA","F",79.73,19,63.41,163.41
"4560",4560,"QUIMICA","F",90.48,22,61.96,161.96
"4561",4561,"MECANICA","F",86.27,21,58.72,158.72
"4562",4562,"MECATRONICA","F",83.33,20,57.47,157.47
"4563",4563,"MECATRONICA","F",84.3,21,60.54,160.54
"4564",4564,"ELECTRONICA","M",82.58,20,77.16,177.16
"4565",4565,"INFORMATICA","F",86.1,21,57.14,157.14
"4566",4566,"QUIMICA","F",83.22,20,58.63,158.63
"4567",4567,"MECANICA","F",76.43,18,54.33,154.33
"4568",4568,"TIC","F",85.41,21,61.81,161.81
"4569",4569,"ELECTRONICA","M",79.73,19,81.22,181.22
"4570",4570,"TIC","F",85.22,21,62.68,162.68
"4571",4571,"ADMINISTRACION","M",82.88,20,74.06,174.06
"4572",4572,"INDUSTRIAL","M",88.11,22,79.98,179.98
"4573",4573,"INFORMATICA","F",86.02,21,60.9,160.9
"4574",4574,"INFORMATICA","F",90.94,22,59.9,159.9
"4575",4575,"SISTEMAS","F",85.6,21,58.84,158.84
"4576",4576,"TIC","F",79.91,19,63.35,163.35
"4577",4577,"QUIMICA","F",86,21,62.89,162.89
"4578",4578,"BIOQUIMICA","M",89.6,22,83.31,183.31
"4579",4579,"ELECTRICA","M",85.45,21,80.88,180.88
"4580",4580,"ELECTRICA","M",87.86,22,76.72,176.72
"4581",4581,"INDUSTRIAL","F",85.83,21,59.63,159.63
"4582",4582,"INFORMATICA","F",87.09,21,60.43,160.43
"4583",4583,"ARQUITECTURA","M",87.65,21,77.77,177.77
"4584",4584,"ELECTRONICA","M",84.95,21,75.52,175.52
"4585",4585,"BIOQUIMICA","M",83.02,20,74.62,174.62
"4586",4586,"INFORMATICA","F",80.55,19,61.5,161.5
"4587",4587,"TIC","F",83.69,20,60.25,160.25
"4588",4588,"QUIMICA","F",87.95,22,59.15,159.15
"4589",4589,"ELECTRONICA","M",92.52,23,79.68,179.68
"4590",4590,"QUIMICA","F",86.46,21,61.95,161.95
"4591",4591,"MECATRONICA","F",80.72,19,60.73,160.73
"4592",4592,"BIOQUIMICA","M",88.14,22,77.64,177.64
"4593",4593,"MECATRONICA","F",81.99,20,56.1,156.1
"4594",4594,"INDUSTRIAL","F",85.47,21,59.93,159.93
"4595",4595,"BIOQUIMICA","M",87.39,21,83.32,183.32
"4596",4596,"CIVIL","M",87.81,22,77.35,177.35
"4597",4597,"INDUSTRIAL","F",86.69,21,62.62,162.62
"4598",4598,"INDUSTRIAL","F",84.87,21,61.35,161.35
"4599",4599,"INFORMATICA","F",83.3,20,61.87,161.87
"4600",4600,"ELECTRONICA","M",89.4,22,78.45,178.45
"4601",4601,"ELECTRICA","M",83.83,20,79.34,179.34
"4602",4602,"SISTEMAS","F",81.06,20,55.49,155.49
"4603",4603,"INFORMATICA","F",86.43,21,57.69,157.69
"4604",4604,"INFORMATICA","F",84,20,59.55,159.55
"4605",4605,"CIVIL","M",86.34,21,80.65,180.65
"4606",4606,"MECATRONICA","F",89.9,22,59.42,159.42
"4607",4607,"ADMINISTRACION","M",86.29,21,76.17,176.17
"4608",4608,"MECANICA","F",86.5,21,58.6,158.6
"4609",4609,"MECATRONICA","F",83.76,20,63.45,163.45
"4610",4610,"ARQUITECTURA","M",88.87,22,82.08,182.08
"4611",4611,"TIC","F",85.88,21,60.45,160.45
"4612",4612,"MECATRONICA","F",91.51,23,62.24,162.24
"4613",4613,"INFORMATICA","F",84.97,21,61.95,161.95
"4614",4614,"INFORMATICA","F",90.59,22,60.58,160.58
"4615",4615,"INDUSTRIAL","M",81.83,20,78.2,178.2
"4616",4616,"CIVIL","M",83.06,20,81.72,181.72
"4617",4617,"ELECTRICA","M",87.13,21,81.74,181.74
"4618",4618,"ARQUITECTURA","M",80.94,20,77.04,177.04
"4619",4619,"TIC","F",90.24,22,60.9,160.9
"4620",4620,"BIOQUIMICA","M",85.41,21,74.11,174.11
"4621",4621,"TIC","F",84.87,21,56.5,156.5
"4622",4622,"ADMINISTRACION","M",87.59,21,79.9,179.9
"4623",4623,"TIC","F",84.53,21,58.56,158.56
"4624",4624,"TIC","F",87.94,22,56.37,156.37
"4625",4625,"MECATRONICA","F",87.52,21,59.09,159.09
"4626",4626,"SISTEMAS","F",88.06,22,59.96,159.96
"4627",4627,"INFORMATICA","F",88.37,22,59.65,159.65
"4628",4628,"SISTEMAS","F",82.62,20,64.07,164.07
"4629",4629,"MECANICA","F",91.25,23,61.5,161.5
"4630",4630,"INFORMATICA","F",86.28,21,56.66,156.66
"4631",4631,"INFORMATICA","F",84.93,21,57.35,157.35
"4632",4632,"ELECTRONICA","M",86.51,21,78.43,178.43
"4633",4633,"ADMINISTRACION","M",80.59,19,78.45,178.45
"4634",4634,"BIOQUIMICA","M",85.15,21,81.01,181.01
"4635",4635,"QUIMICA","F",84.19,20,57.98,157.98
"4636",4636,"ELECTRONICA","M",94.61,23,80.4,180.4
"4637",4637,"ADMINISTRACION","M",91.98,23,77.58,177.58
"4638",4638,"QUIMICA","F",87.36,21,62.67,162.67
"4639",4639,"SISTEMAS","F",84.63,21,60,160
"4640",4640,"MECANICA","F",88.63,22,61.19,161.19
"4641",4641,"ADMINISTRACION","M",85.54,21,80.2,180.2
"4642",4642,"ELECTRONICA","M",87.2,21,77.58,177.58
"4643",4643,"BIOQUIMICA","M",81.7,20,79.04,179.04
"4644",4644,"ELECTRONICA","M",94.58,23,82.99,182.99
"4645",4645,"CIVIL","M",91.09,22,79.43,179.43
"4646",4646,"INDUSTRIAL","M",86.68,21,80.94,180.94
"4647",4647,"ADMINISTRACION","M",85.86,21,80.91,180.91
"4648",4648,"TIC","F",82.98,20,60.07,160.07
"4649",4649,"INDUSTRIAL","M",85.93,21,77.49,177.49
"4650",4650,"ELECTRICA","M",85.5,21,78.5,178.5
"4651",4651,"BIOQUIMICA","M",86.16,21,78.34,178.34
"4652",4652,"BIOQUIMICA","M",87.66,21,83.67,183.67
"4653",4653,"INFORMATICA","F",87.82,22,60.27,160.27
"4654",4654,"INFORMATICA","F",92.88,23,61.21,161.21
"4655",4655,"QUIMICA","F",87.26,21,60.51,160.51
"4656",4656,"MECANICA","F",86.96,21,58.66,158.66
"4657",4657,"SISTEMAS","F",84.56,21,59.12,159.12
"4658",4658,"SISTEMAS","F",86.65,21,58.3,158.3
"4659",4659,"ARQUITECTURA","M",82.62,20,80.17,180.17
"4660",4660,"BIOQUIMICA","M",83.95,20,83.22,183.22
"4661",4661,"MECANICA","F",89.21,22,59.29,159.29
"4662",4662,"MECANICA","F",84.26,20,59.7,159.7
"4663",4663,"INDUSTRIAL","F",86.2,21,58.9,158.9
"4664",4664,"ELECTRONICA","M",84.74,21,80.28,180.28
"4665",4665,"QUIMICA","F",86.42,21,57.62,157.62
"4666",4666,"CIVIL","M",83.73,20,82.25,182.25
"4667",4667,"MECATRONICA","F",89.27,22,59.92,159.92
"4668",4668,"ADMINISTRACION","M",86.84,21,72.67,172.67
"4669",4669,"ELECTRONICA","M",86.61,21,78.2,178.2
"4670",4670,"ARQUITECTURA","M",82.44,20,76.51,176.51
"4671",4671,"ADMINISTRACION","M",87.81,22,81.09,181.09
"4672",4672,"INDUSTRIAL","M",84.93,21,84.79,184.79
"4673",4673,"INDUSTRIAL","F",93.87,23,59.88,159.88
"4674",4674,"CIVIL","M",92.97,23,78.49,178.49
"4675",4675,"TIC","F",86.88,21,63.36,163.36
"4676",4676,"ELECTRONICA","M",82.32,20,79.57,179.57
"4677",4677,"BIOQUIMICA","M",88.7,22,83.76,183.76
"4678",4678,"ELECTRICA","M",87.96,22,78.32,178.32
"4679",4679,"BIOQUIMICA","M",83.89,20,78.62,178.62
"4680",4680,"QUIMICA","F",91.23,23,59.64,159.64
"4681",4681,"SISTEMAS","F",84.47,21,63.23,163.23
"4682",4682,"QUIMICA","F",82.69,20,62.24,162.24
"4683",4683,"SISTEMAS","F",89.27,22,60.66,160.66
"4684",4684,"CIVIL","M",86.87,21,85.48,185.48
"4685",4685,"ELECTRONICA","M",81.42,20,76.9,176.9
"4686",4686,"QUIMICA","F",83.8,20,58.81,158.81
"4687",4687,"ELECTRICA","M",83.66,20,81.61,181.61
"4688",4688,"ADMINISTRACION","M",82.75,20,79.7,179.7
"4689",4689,"ELECTRONICA","M",88.86,22,80.72,180.72
"4690",4690,"TIC","F",85.81,21,58.59,158.59
"4691",4691,"TIC","F",93.6,23,59.45,159.45
"4692",4692,"MECANICA","F",88.13,22,60.72,160.72
"4693",4693,"INDUSTRIAL","F",90.59,22,64.51,164.51
"4694",4694,"CIVIL","M",89.65,22,80.72,180.72
"4695",4695,"INFORMATICA","F",85.6,21,60.23,160.23
"4696",4696,"BIOQUIMICA","M",86.8,21,83.7,183.7
"4697",4697,"QUIMICA","F",91.05,22,63.28,163.28
"4698",4698,"SISTEMAS","F",86.6,21,58.99,158.99
"4699",4699,"SISTEMAS","F",84.08,20,58.03,158.03
"4700",4700,"SISTEMAS","F",88.03,22,62.53,162.53
"4701",4701,"TIC","F",85.84,21,60.17,160.17
"4702",4702,"BIOQUIMICA","M",87.97,22,81.42,181.42
"4703",4703,"QUIMICA","F",88.41,22,59.64,159.64
"4704",4704,"SISTEMAS","F",90.3,22,61.89,161.89
"4705",4705,"ELECTRICA","M",85.76,21,79.92,179.92
"4706",4706,"SISTEMAS","F",85.19,21,60.91,160.91
"4707",4707,"ELECTRONICA","M",91.43,23,79.54,179.54
"4708",4708,"BIOQUIMICA","M",87.34,21,81.8,181.8
"4709",4709,"INFORMATICA","F",83.88,20,59.7,159.7
"4710",4710,"ARQUITECTURA","M",85.49,21,80.17,180.17
"4711",4711,"MECANICA","F",84.78,21,61.23,161.23
"4712",4712,"ELECTRONICA","M",84.13,20,81.38,181.38
"4713",4713,"ELECTRICA","M",80.37,19,76.13,176.13
"4714",4714,"ELECTRICA","M",89.45,22,79.28,179.28
"4715",4715,"INFORMATICA","F",80.25,19,62.89,162.89
"4716",4716,"CIVIL","M",88.45,22,74.22,174.22
"4717",4717,"CIVIL","M",80.04,19,82.76,182.76
"4718",4718,"QUIMICA","F",79.26,19,56.98,156.98
"4719",4719,"MECANICA","F",82.8,20,59.57,159.57
"4720",4720,"INDUSTRIAL","F",87.44,21,58.85,158.85
"4721",4721,"BIOQUIMICA","M",90.01,22,74.81,174.81
"4722",4722,"MECANICA","F",89.31,22,59.05,159.05
"4723",4723,"ELECTRONICA","M",80.8,19,81.99,181.99
"4724",4724,"INDUSTRIAL","F",88.13,22,60.34,160.34
"4725",4725,"TIC","F",86.3,21,58.86,158.86
"4726",4726,"QUIMICA","F",87.02,21,58.94,158.94
"4727",4727,"ELECTRICA","M",81.89,20,77.36,177.36
"4728",4728,"MECATRONICA","F",82.18,20,60.91,160.91
"4729",4729,"CIVIL","M",90.6,22,75.57,175.57
"4730",4730,"MECATRONICA","F",86.56,21,61.01,161.01
"4731",4731,"MECATRONICA","F",88.76,22,57.61,157.61
"4732",4732,"ARQUITECTURA","M",86.08,21,80.64,180.64
"4733",4733,"ARQUITECTURA","M",85.15,21,81.97,181.97
"4734",4734,"MECANICA","F",77.63,19,59.83,159.83
"4735",4735,"INFORMATICA","F",90.38,22,60.47,160.47
"4736",4736,"SISTEMAS","F",92.69,23,54.83,154.83
"4737",4737,"INFORMATICA","F",91.67,23,57.95,157.95
"4738",4738,"INDUSTRIAL","M",87.05,21,75,175
"4739",4739,"QUIMICA","F",91.26,23,61.46,161.46
"4740",4740,"QUIMICA","F",89.33,22,59.01,159.01
"4741",4741,"CIVIL","M",87.41,21,76.74,176.74
"4742",4742,"MECATRONICA","F",89.53,22,61.29,161.29
"4743",4743,"BIOQUIMICA","M",85.85,21,80.83,180.83
"4744",4744,"BIOQUIMICA","M",79.39,19,78.75,178.75
"4745",4745,"QUIMICA","F",89.21,22,59.88,159.88
"4746",4746,"SISTEMAS","F",89.21,22,62.55,162.55
"4747",4747,"MECANICA","F",89.81,22,58.24,158.24
"4748",4748,"INFORMATICA","F",80.32,19,61.34,161.34
"4749",4749,"INDUSTRIAL","M",83.42,20,82.77,182.77
"4750",4750,"ELECTRICA","M",85.47,21,81.44,181.44
"4751",4751,"MECATRONICA","F",92.45,23,59.34,159.34
"4752",4752,"INDUSTRIAL","F",83.91,20,59.82,159.82
"4753",4753,"ELECTRICA","M",83.08,20,81.77,181.77
"4754",4754,"INFORMATICA","F",94.2,23,61.11,161.11
"4755",4755,"ADMINISTRACION","M",86.05,21,79.78,179.78
"4756",4756,"INFORMATICA","F",86.15,21,59.36,159.36
"4757",4757,"SISTEMAS","F",83.31,20,58.06,158.06
"4758",4758,"INDUSTRIAL","F",89.24,22,56.65,156.65
"4759",4759,"INDUSTRIAL","F",90.96,22,59.97,159.97
"4760",4760,"INDUSTRIAL","M",81.93,20,79.75,179.75
"4761",4761,"ELECTRONICA","M",86.52,21,80.33,180.33
"4762",4762,"SISTEMAS","F",88.79,22,62.02,162.02
"4763",4763,"ADMINISTRACION","M",89.96,22,78.69,178.69
"4764",4764,"QUIMICA","F",84.23,20,57.04,157.04
"4765",4765,"BIOQUIMICA","M",77.08,18,83.97,183.97
"4766",4766,"ELECTRONICA","M",85.34,21,82.27,182.27
"4767",4767,"MECANICA","F",87.17,21,63.02,163.02
